"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Crime Science","CRIME SCI","N/A","2193-7680","CRIMINOLOGY & PENOLOGY - ESCI","640","6.1","N/A","2.79","100"%,
"JOURNAL OF POPULATION ECONOMICS","J POPUL ECON","0933-1433","1432-1475","DEMOGRAPHY - SSCI","3,238","6.1","Q1","2.12","43.26"%,
"JOURNAL OF APPLIED CRYSTALLOGRAPHY","J APPL CRYSTALLOGR","1600-5767","1600-5767","CRYSTALLOGRAPHY - SCIE","30,675","6.1","Q1","1.65","44.11"%,
"CRIMINOLOGY","CRIMINOLOGY","0011-1384","1745-9125","CRIMINOLOGY & PENOLOGY - SSCI","7,142","5.8","Q1","2.64","19.28"%,
"PERSPECTIVES ON SEXUAL AND REPRODUCTIVE HEALTH","PERSPECT SEX REPRO H","1538-6341","1931-2393","DEMOGRAPHY - SSCI","1,486","5.8","Q1","1.26","19.15"%,
"American Journal of Criminal Justice","AM J CRIM JUSTICE","1066-2316","1936-1351","CRIMINOLOGY & PENOLOGY - SSCI","1,913","5.6","Q1","2.13","2.79"%,
"JOURNAL OF CRIMINAL JUSTICE","J CRIM JUST","0047-2352","1873-6203","CRIMINOLOGY & PENOLOGY - SSCI","4,689","5.5","Q1","2.19","8.85"%,
"CONTACT DERMATITIS","CONTACT DERMATITIS","0105-1873","1600-0536","DERMATOLOGY - SCIE","7,341","5.5","Q1","1.07","24.68"%,
"Anaesthesia Critical Care & Pain Medicine","ANAESTH CRIT CARE PA","2352-5568","2352-5568","CRITICAL CARE MEDICINE - SCIE","1,767","5.5","Q2","1.04","37.62"%,
"Burns & Trauma","BURNS TRAUMA","2321-3868","2321-3876","DERMATOLOGY - SCIE","1,643","5.3","Q1","1.69","88"%,
"Dermatitis","DERMATITIS","1710-3568","2162-5220","DERMATOLOGY - SCIE","2,223","5.2","Q1","2.13","9.47"%,
"PROGRESS IN CRYSTAL GROWTH AND CHARACTERIZATION OF MATERIALS","PROG CRYST GROWTH CH","0960-8974","1878-4208","CRYSTALLOGRAPHY - SCIE","1,211","5.1","Q1","0.78","4.35"%,
"Liquid Crystals Reviews","LIQ CRYST REV","2168-0396","2168-0418","CRYSTALLOGRAPHY - SCIE","339","5.1","Q1","0.62","0"%,
"INTERNATIONAL ENDODONTIC JOURNAL","INT ENDOD J","0143-2885","1365-2591","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","11,722","5","Q1","1.81","14.23"%,
"DENTAL MATERIALS","DENT MATER","0109-5641","1879-0097","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","19,304","5","Q1","1.59","14.52"%,
"MYCOSES","MYCOSES","0933-7407","1439-0507","DERMATOLOGY - SCIE","6,026","4.9","Q1","1.59","15.75"%,
"Advances in Wound Care","ADV WOUND CARE","2162-1918","2162-1934","DERMATOLOGY - SCIE","4,604","4.9","Q1","1.38","19.68"%,
"Progress in Orthodontics","PROG ORTHOD","2196-1042","2196-1042","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","2,149","4.8","Q1","1.44","100"%,
"ORAL ONCOLOGY","ORAL ONCOL","1368-8375","1879-0593","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","13,846","4.8","Q1","1.25","14.48"%,
"Criminology & Public Policy","CRIMINOL PUBLIC POL","1538-6473","1745-9133","CRIMINOLOGY & PENOLOGY - SSCI","2,112","4.6","Q1","2.2","13.49"%,
"JOURNAL OF PROSTHETIC DENTISTRY","J PROSTHET DENT","0022-3913","1097-6841","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","18,605","4.6","Q1","1.73","5.02"%,
"JOURNAL OF DERMATOLOGICAL SCIENCE","J DERMATOL SCI","0923-1811","1873-569X","DERMATOLOGY - SCIE","6,965","4.6","Q1","1.5","14.6"%,
"AGGRESSION AND VIOLENT BEHAVIOR","AGGRESS VIOLENT BEH","1359-1789","1873-6335","CRIMINOLOGY & PENOLOGY - SSCI","6,576","4.6","Q1","1.12","7.33"%,
"Crime and Justice-A Review of Research","CRIME JUSTICE","0192-3234","2153-0416","CRIMINOLOGY & PENOLOGY - SSCI","1,953","4.5","Q1","2.11","6.45"%,
"JOURNAL OF DENTISTRY","J DENT","0300-5712","1879-176X","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","13,703","4.4","Q1","1.8","23.2"%,
"International Perspectives on Sexual and Reproductive Health","INT PERSPECT SEX R H","1944-0391","1944-0405","DEMOGRAPHY - SSCI","761","4.4","Q1","0.58","0"%,
"JOURNAL OF PERIODONTOLOGY","J PERIODONTOL","0022-3492","1943-3670","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","18,997","4.3","Q1","1.83","12.74"%,
"CLINICAL ORAL IMPLANTS RESEARCH","CLIN ORAL IMPLAN RES","0905-7161","1600-0501","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","16,001","4.3","Q1","1.32","24.94"%,
"Pigment Cell & Melanoma Research","PIGM CELL MELANOMA R","1755-1471","1755-148X","DERMATOLOGY - SCIE","5,153","4.3","Q1","0.86","19.58"%,
"CRITICAL CARE CLINICS","CRIT CARE CLIN","0749-0704","1557-8232","CRITICAL CARE MEDICINE - SCIE","2,621","4.3","Q2","0.72","4.55"%,
"JOURNAL OF ENDODONTICS","J ENDODONT","0099-2399","1878-3554","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","22,657","4.2","Q1","1.82","5.42"%,
"Seminars in Orthodontics","SEMIN ORTHOD","1073-8746","1558-4631","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","1,121","4.2","Q1","1.38","7.79"%,
"CARIES RESEARCH","CARIES RES","0008-6568","1421-976X","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","4,624","4.2","Q1","1.32","20"%,
"JOURNAL OF NEUROTRAUMA","J NEUROTRAUM","0897-7151","1557-9042","CRITICAL CARE MEDICINE - SCIE","17,644","4.2","Q2","1","13.52"%,
"Pediatric Critical Care Medicine","PEDIATR CRIT CARE ME","1529-7535","1947-3893","CRITICAL CARE MEDICINE - SCIE","9,894","4.1","Q2","1.22","3.23"%,
"CLINICAL AND EXPERIMENTAL DERMATOLOGY","CLIN EXP DERMATOL","0307-6938","1365-2230","DERMATOLOGY - SCIE","6,316","4.1","Q1","0.79","13.78"%,
"Journal of Prosthodontics-Implant Esthetic and Reconstructive Dentistry","J PROSTHODONT","1059-941X","1532-849X","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","5,396","4","Q1","1.42","5.82"%,
"JOURNAL OF THE AMERICAN DENTAL ASSOCIATION","J AM DENT ASSOC","0002-8177","1943-4723","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","8,512","3.9","Q1","1.52","8.27"%,
"IUCrJ","IUCRJ","2052-2525","2052-2525","CRYSTALLOGRAPHY - SCIE","2,941","3.9","Q1","1.26","100"%,
"JOURNAL DER DEUTSCHEN DERMATOLOGISCHEN GESELLSCHAFT","J DTSCH DERMATOL GES","1610-0379","1610-0387","DERMATOLOGY - SCIE","3,539","3.9","Q1","1.12","54.36"%,
"INTERNATIONAL MIGRATION REVIEW","INT MIGR REV","0197-9183","1747-7379","DEMOGRAPHY - SSCI","4,415","3.8","Q1","1.71","25.13"%,
"Youth Violence and Juvenile Justice","YOUTH VIOLENCE JUV J","1541-2040","1556-9330","CRIMINOLOGY & PENOLOGY - SSCI","1,204","3.8","Q1","1.57","4.35"%,
"ORAL DISEASES","ORAL DIS","1354-523X","1601-0825","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","8,346","3.8","Q1","1.22","10.69"%,
"GENUS","GENUS","N/A","2035-5556","DEMOGRAPHY - ESCI","603","3.8","N/A","1.16","97.87"%,
"International Journal of Paediatric Dentistry","INT J PAEDIATR DENT","0960-7439","1365-263X","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","3,641","3.8","Q1","1.16","9.33"%,
"CRYSTAL GROWTH & DESIGN","CRYST GROWTH DES","1528-7483","1528-7505","CRYSTALLOGRAPHY - SCIE","33,558","3.8","Q1","0.98","6.91"%,
"POPULATION","POPULATION","0032-4663","1957-7966","DEMOGRAPHY - SSCI","931","3.8","Q1","0.37","0"%,
"Molecular Oral Microbiology","MOL ORAL MICROBIOL","2041-1006","2041-1014","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","1,435","3.7","Q1","1.1","13.4"%,
"JOURNAL OF CRITICAL CARE","J CRIT CARE","0883-9441","1557-8615","CRITICAL CARE MEDICINE - SCIE","9,317","3.7","Q2","0.7","20.03"%,
"JOURNAL OF QUANTITATIVE CRIMINOLOGY","J QUANT CRIMINOL","0748-4518","1573-7799","CRIMINOLOGY & PENOLOGY - SSCI","2,947","3.6","Q1","1.73","22.15"%,
"Journal of Prosthodontic Research","J PROSTHODONT RES","1883-1958","2212-4632","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","2,612","3.6","Q1","1.52","70.26"%,
"Clinical Implant Dentistry and Related Research","CLIN IMPLANT DENT R","1523-0899","1708-8208","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","5,781","3.6","Q1","1.49","14.39"%,
"EXPERIMENTAL DERMATOLOGY","EXP DERMATOL","0906-6705","1600-0625","DERMATOLOGY - SCIE","9,146","3.6","Q1","1.34","18.4"%,
"European Journal of Paediatric Dentistry","EUR J PAEDIATR DENT","1591-996X","2035-648X","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","1,674","3.6","Q1","1.14","0"%,
"ACTA DERMATO-VENEREOLOGICA","ACTA DERM-VENEREOL","0001-5555","1651-2057","DERMATOLOGY - SCIE","7,890","3.6","Q1","1.03","99.33"%,
"Dermatologic Therapy","DERMATOL THER","1396-0296","1529-8019","DERMATOLOGY - SCIE","7,314","3.6","Q1","0.99","87.79"%,
"Journal of Evidence-Based Dental Practice","J EVID-BASED DENT PR","1532-3382","1532-3390","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","1,119","3.6","Q1","0.93","12.2"%,
"INTERNATIONAL JOURNAL OF DERMATOLOGY","INT J DERMATOL","0011-9059","1365-4632","DERMATOLOGY - SCIE","9,775","3.6","Q1","0.67","5.84"%,
"DEMOGRAPHY","DEMOGRAPHY","0070-3370","1533-7790","DEMOGRAPHY - SSCI","9,227","3.5","Q1","1.62","73.93"%,
"Comparative Migration Studies","COMP MIGR STUD","N/A","2214-594X","DEMOGRAPHY - SSCI","935","3.5","Q1","1.53","99.26"%,
"JOURNAL OF PERIODONTAL RESEARCH","J PERIODONTAL RES","0022-3484","1600-0765","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","5,519","3.5","Q2","1.43","11.11"%,
"Journal of Dental Sciences","J DENT SCI","1991-7902","2213-8862","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","2,086","3.5","Q2","1.42","96.87"%,
"Health & Justice","HEAL JUSTICE","N/A","2194-7899","CRIMINOLOGY & PENOLOGY - ESCI","535","3.5","N/A","0.97","100"%,
"Neurocritical Care","NEUROCRIT CARE","1541-6933","1556-0961","CRITICAL CARE MEDICINE - SCIE","6,453","3.5","Q2","0.77","17.39"%,
"Intensive Care Medicine Experimental","INTENS CARE MED EXP","2197-425X","2197-425X","CRITICAL CARE MEDICINE - ESCI","1,367","3.5","N/A","0.58","100"%,
"Clinical Oral Investigations","CLIN ORAL INVEST","1432-6981","1436-3771","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","13,908","3.4","Q2","1.38","27.19"%,
"ANGLE ORTHODONTIST","ANGLE ORTHOD","0003-3219","1945-7103","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","9,307","3.4","Q2","1.3","94.22"%,
"DERMATOLOGY","DERMATOLOGY","1018-8665","1421-9832","DERMATOLOGY - SCIE","5,872","3.4","Q2","1.27","20.47"%,
"Dermatology and Therapy","DERMATOLOGY THER","2193-8210","2190-9172","DERMATOLOGY - SCIE","2,094","3.4","Q2","0.99","99.2"%,
"Journal of Trauma and Acute Care Surgery","J TRAUMA ACUTE CARE","2163-0755","2163-0763","CRITICAL CARE MEDICINE - SCIE","12,873","3.4","Q2","0.99","4.88"%,
"Social Text","SOC TEXT","0164-2472","1527-1951","CULTURAL STUDIES - ESCI","1,735","3.3","N/A","2.18","0"%,
"JOURNAL OF ETHNIC AND MIGRATION STUDIES","J ETHN MIGR STUD","1369-183X","1469-9451","DEMOGRAPHY - SSCI","8,918","3.3","Q2","1.61","26.07"%,
"JOURNAL OF ORAL PATHOLOGY & MEDICINE","J ORAL PATHOL MED","0904-2512","1600-0714","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","6,384","3.3","Q2","1.3","6.8"%,
"JOURNAL OF ADHESIVE DENTISTRY","J ADHES DENT","1461-5185","1757-9988","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","2,419","3.3","Q2","1.24","0"%,
"POPULATION AND ENVIRONMENT","POPUL ENVIRON","0199-0039","1573-7810","DEMOGRAPHY - SSCI","1,921","3.3","Q2","1.19","26.67"%,
"Australian Critical Care","AUST CRIT CARE","1036-7314","1878-1721","CRITICAL CARE MEDICINE - SCIE","1,675","3.3","Q2","1.15","11.07"%,
"DENTOMAXILLOFACIAL RADIOLOGY","DENTOMAXILLOFAC RAD","0250-832X","1476-542X","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","4,025","3.3","Q2","1.05","14.11"%,
"INTERNATIONAL DENTAL JOURNAL","INT DENT J","0020-6539","1875-595X","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","3,400","3.3","Q2","0.99","86.61"%,
"Cosmetics","COSMETICS-BASEL","N/A","2079-9284","DERMATOLOGY - ESCI","1,800","3.3","N/A","0.78","98.86"%,
"Current Opinion in Critical Care","CURR OPIN CRIT CARE","1070-5295","1531-7072","CRITICAL CARE MEDICINE - SCIE","4,061","3.3","Q2","0.5","5.54"%,
"JUSTICE QUARTERLY","JUSTICE Q","0741-8825","1745-9109","CRIMINOLOGY & PENOLOGY - SSCI","4,074","3.2","Q1","1.75","5.14"%,
"JOURNAL OF RESEARCH IN CRIME AND DELINQUENCY","J RES CRIME DELINQ","0022-4278","1552-731X","CRIMINOLOGY & PENOLOGY - SSCI","3,001","3.2","Q1","1.47","7.87"%,
"Journal of Esthetic and Restorative Dentistry","J ESTHET RESTOR DENT","1496-4155","1708-8240","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","3,235","3.2","Q2","1.1","7.69"%,
"Minerva Anestesiologica","MINERVA ANESTESIOL","0375-9393","1827-1596","CRITICAL CARE MEDICINE - SCIE","3,596","3.2","Q3","0.78","0.31"%,
"Actas Dermo-Sifiliograficas","ACTAS DERMO-SIFILOGR","0001-7310","1578-2190","DERMATOLOGY - ESCI","2,114","3.2","N/A","0.63","97.61"%,
"SEMINARS IN RESPIRATORY AND CRITICAL CARE MEDICINE","SEMIN RESP CRIT CARE","1069-3424","1098-9048","CRITICAL CARE MEDICINE - SCIE","3,146","3.2","Q3","0.54","0.45"%,
"Cultural Trends","CULT TRENDS","0954-8963","1469-3690","CULTURAL STUDIES - AHCI","670","3.1","N/A","2.43","25.71"%,
"Cultural Trends","CULT TRENDS","0954-8963","1469-3690","CULTURAL STUDIES - SSCI","670","3.1","Q1","2.43","25.71"%,
"Police Quarterly","POLICE Q","1098-6111","1552-745X","CRIMINOLOGY & PENOLOGY - SSCI","1,390","3.1","Q1","1.31","3.57"%,
"Liquid Crystals Today","LIQ CRYST TODAY","1358-314X","1464-5181","CRYSTALLOGRAPHY - ESCI","142","3.1","N/A","1.2","100"%,
"International Wound Journal","INT WOUND J","1742-4801","1742-481X","DERMATOLOGY - SCIE","6,082","3.1","Q2","1.11","61.62"%,
"JOURNAL OF CRANIO-MAXILLOFACIAL SURGERY","J CRANIO MAXILL SURG","1010-5182","1878-4119","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","8,407","3.1","Q2","1.1","12.17"%,
"SHOCK","SHOCK","1073-2322","1540-0514","CRITICAL CARE MEDICINE - SCIE","9,054","3.1","Q3","1.04","12.03"%,
"CRYSTENGCOMM","CRYSTENGCOMM","N/A","1466-8033","CRYSTALLOGRAPHY - SCIE","31,450","3.1","Q1","0.99","7.3"%,
"Orthodontics & Craniofacial Research","ORTHOD CRANIOFAC RES","1601-6335","1601-6343","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","2,013","3.1","Q2","0.96","9.09"%,
"JOURNAL OF DERMATOLOGY","J DERMATOL","0385-2407","1346-8138","DERMATOLOGY - SCIE","7,421","3.1","Q2","0.92","13.19"%,
"JOURNAL OF INTENSIVE CARE MEDICINE","J INTENSIVE CARE MED","0885-0666","1525-1489","CRITICAL CARE MEDICINE - SCIE","3,513","3.1","Q3","0.58","8.9"%,
"Journal of Experimental Criminology","J EXP CRIMINOL","1573-3750","1572-8315","CRIMINOLOGY & PENOLOGY - SSCI","1,651","3","Q1","1.41","18.5"%,
"ARCHIVES OF ORAL BIOLOGY","ARCH ORAL BIOL","0003-9969","1879-1506","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","10,232","3","Q2","1.3","12.89"%,
"BDJ Open","BDJ OPEN","N/A","2056-807X","DENTISTRY, ORAL SURGERY & MEDICINE - ESCI","315","3","N/A","1.3","100"%,
"AMERICAN JOURNAL OF ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS","AM J ORTHOD DENTOFAC","0889-5406","1097-6752","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","18,793","3","Q2","1.1","4.19"%,
"JDR Clinical & Translational Research","JDR CLIN TRANSL RES","2380-0844","2380-0852","DENTISTRY, ORAL SURGERY & MEDICINE - ESCI","786","3","N/A","1.08","18.75"%,
"ARCHIVES OF DERMATOLOGICAL RESEARCH","ARCH DERMATOL RES","0340-3696","1432-069X","DERMATOLOGY - SCIE","5,234","3","Q2","1.07","10.35"%,
"Head & Face Medicine","HEAD FACE MED","N/A","1746-160X","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","1,532","3","Q2","1.01","98.43"%,
"Crystallography Reviews","CRYSTALLOGR REV","0889-311X","1476-3508","CRYSTALLOGRAPHY - SCIE","407","3","Q2","0.71","5.26"%,
"Medicina Intensiva","MED INTENSIVA","0210-5691","1578-6749","CRITICAL CARE MEDICINE - SCIE","1,360","3","Q3","0.41","3.01"%,
"BMC Oral Health","BMC ORAL HEALTH","1472-6831","1472-6831","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","8,466","2.9","Q2","1.26","99.82"%,
"JOURNAL OF ORAL REHABILITATION","J ORAL REHABIL","0305-182X","1365-2842","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","8,430","2.9","Q2","1.08","18.71"%,
"Oral Surgery Oral Medicine Oral Pathology Oral Radiology","OR SURG OR MED OR PA","2212-4403","2212-4411","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","15,765","2.9","Q2","1.03","7.24"%,
"JOURNAL OF DERMATOLOGICAL TREATMENT","J DERMATOL TREAT","0954-6634","1471-1753","DERMATOLOGY - SCIE","4,394","2.9","Q2","0.93","12.45"%,
"WOUND REPAIR AND REGENERATION","WOUND REPAIR REGEN","1067-1927","1524-475X","DERMATOLOGY - SCIE","7,251","2.9","Q2","0.87","15.5"%,
"Psoriasis-Targets and Therapy","PSORIASIS-TARGETS TH","N/A","2230-326X","DERMATOLOGY - ESCI","394","2.9","N/A","0.86","100"%,
"JOURNAL OF MOLECULAR GRAPHICS & MODELLING","J MOL GRAPH MODEL","1093-3263","1873-4243","CRYSTALLOGRAPHY - SCIE","11,686","2.9","Q2","0.81","3.31"%,
"Indian Journal of Dermatology Venereology & Leprology","INDIAN J DERMATOL VE","0378-6323","0973-3922","DERMATOLOGY - SCIE","2,930","2.9","Q2","0.6","97.7"%,
"Critical Care and Resuscitation","CRIT CARE RESUSC","1441-2772","N/A","CRITICAL CARE MEDICINE - SCIE","1,121","2.9","Q3","0.4","0"%,
"Games and Culture","GAMES CULT","1555-4120","1555-4139","CULTURAL STUDIES - AHCI","1,250","2.8","N/A","1.62","11.62"%,
"Games and Culture","GAMES CULT","1555-4120","1555-4139","CULTURAL STUDIES - SSCI","1,250","2.8","Q1","1.62","11.62"%,
"Psychology of Violence","PSYCHOL VIOLENCE","2152-0828","2152-081X","CRIMINOLOGY & PENOLOGY - SSCI","2,313","2.8","Q1","1.23","0"%,
"International Journal of Oral Implantology","INT J ORAL IMPL","2631-6420","2631-6439","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","281","2.8","Q2","1.11","0"%,
"Dermatology Practical & Conceptual","DERMATOL PRACT CONCE","2160-9381","2160-9381","DERMATOLOGY - SCIE","774","2.8","Q2","0.64","93.13"%,
"Policing & Society","POLIC SOC","1043-9463","1477-2728","CRIMINOLOGY & PENOLOGY - SSCI","1,946","2.7","Q1","1.27","29.32"%,
"AUSTRALIAN AND NEW ZEALAND JOURNAL OF CRIMINOLOGY","AUST NZ J CRIMINOL","0004-8658","1837-9273","CRIMINOLOGY & PENOLOGY - SSCI","986","2.7","Q1","1.24","3.33"%,
"CLINICS IN DERMATOLOGY","CLIN DERMATOL","0738-081X","1879-1131","DERMATOLOGY - SCIE","4,872","2.7","Q2","1.22","4.08"%,
"Journal of Applied Oral Science","J APPL ORAL SCI","1678-7757","1678-7765","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","3,376","2.7","Q2","1.12","96.71"%,
"International Journal of Implant Dentistry","INT J IMPLANT DENT","N/A","2198-4034","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE","1,332","2.7","Q2","1.08","99.24"%,
"AMERICAN JOURNAL OF CRITICAL CARE","AM J CRIT CARE","1062-3264","1937-710X","CRITICAL CARE MEDICINE - SCIE","2,829","2.7","Q3","0.86","1.14"%,
"SKIN PHARMACOLOGY AND PHYSIOLOGY","SKIN PHARMACOL PHYS","1660-5527","1660-5535","DERMATOLOGY - SCIE","2,467","2.7","Q2","0.83","22.73"%,
"BURNS","BURNS","0305-4179","1879-1409","CRITICAL CARE MEDICINE - SCIE","9,866","2.7","Q3","0.81","11.2"%,
"BURNS","BURNS","0305-4179","1879-1409","DERMATOLOGY - SCIE","9,866","2.7","Q2","0.81","11.2"%,
"Crystals","CRYSTALS","N/A","2073-4352","CRYSTALLOGRAPHY - SCIE","12,921","2.7","Q2","0.74","99.4"%,
"Journal of the Intensive Care Society","J INTENSIVE CARE SOC","1751-1437","1751-1437","CRITICAL CARE MEDICINE - ESCI","876","2.7","N/A","0.47","2.34"%,
"Journal of Consumer Culture","J CONSUM CULT","1469-5405","1741-2900","CULTURAL STUDIES - AHCI","1,896","2.6","N/A","1.95","18.67"%,
"Journal of Consumer Culture","J CONSUM CULT","1469-5405","1741-2900","CULTURAL STUDIES - SSCI","1,896","2.6","Q1","1.95","18.67"%,
"SCIENCE AS CULTURE","SCI CULT-UK","0950-5431","1470-1189","CULTURAL STUDIES - AHCI","1,062","2.6","N/A","1.68","29.21"%,
"SCIENCE AS CULTURE","SCI CULT-UK","0950-5431","1470-1189","CULTURAL STUDIES - SSCI","1,062","2.6","Q1","1.68","29.21"%,
"BRITISH JOURNAL OF CRIMINOLOGY","BRIT J CRIMINOL","0007-0955","1464-3529","CRIMINOLOGY & PENOLOGY - SSCI","4,396","2.6","Q2","1.41","28.03"%,
