"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"JOURNAL OF HEALTH POLITICS POLICY AND LAW","J HEALTH POLIT POLIC","0361-6878","N/A","SOCIAL ISSUES - SSCI","1,483","4.2","Q1","1.61","1.52"%,
"JOURNAL OF HEALTH POLITICS POLICY AND LAW","J HEALTH POLIT POLIC","0361-6878","N/A","SOCIAL SCIENCES, BIOMEDICAL - SSCI","1,483","4.2","Q1","1.61","1.52"%,
"SOCIAL SCIENCE COMPUTER REVIEW","SOC SCI COMPUT REV","0894-4393","1552-8286","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","3,645","4.1","Q1","1.41","16.72"%,
"JOURNAL OF SAFETY RESEARCH","J SAFETY RES","0022-4375","1879-1247","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","5,897","4.1","Q1","1.33","7.89"%,
"Palgrave Communications","PALGR COMMUN","N/A","2055-1045","SOCIAL SCIENCES, INTERDISCIPLINARY - ESCI","2,562","4","N/A","2.55","100"%,
"Journal of Bionic Engineering","J BIONIC ENG","1672-6529","2543-2141","ROBOTICS - SCIE","3,403","4","Q2","0.92","17.72"%,
"Journal of Mixed Methods Research","J MIX METHOD RES","1558-6898","1558-6901","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","2,410","3.9","Q1","2.17","13.04"%,
"Journal of Responsible Innovation","J RESPONSIBLE INNOV","2329-9460","2329-9037","SOCIAL ISSUES - SSCI","784","3.9","Q1","1.72","73.58"%,
"JOURNAL OF SOCIAL ISSUES","J SOC ISSUES","0022-4537","1540-4560","SOCIAL ISSUES - SSCI","10,042","3.9","Q1","1.7","13.3"%,
"RSF-The Russell Sage Journal of the Social Sciences","RSF-RUS SAGE J SOC S","2377-8253","2377-8261","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","1,562","3.8","Q1","2.45","72.66"%,
"MULTIVARIATE BEHAVIORAL RESEARCH","MULTIVAR BEHAV RES","0027-3171","1532-7906","SOCIAL SCIENCES, MATHEMATICAL METHODS - SSCI","10,048","3.8","Q1","1.71","12.96"%,
"ARCHIVES OF SEXUAL BEHAVIOR","ARCH SEX BEHAV","0004-0002","1573-2800","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","10,926","3.8","Q1","1.43","20.86"%,
"RISK ANALYSIS","RISK ANAL","0272-4332","1539-6924","SOCIAL SCIENCES, MATHEMATICAL METHODS - SSCI","12,530","3.8","Q1","1.24","22.85"%,
"DEATH STUDIES","DEATH STUD","0748-1187","1091-7683","SOCIAL ISSUES - SSCI","4,367","3.8","Q1","1.21","10.19"%,
"DEATH STUDIES","DEATH STUD","0748-1187","1091-7683","SOCIAL SCIENCES, BIOMEDICAL - SSCI","4,367","3.8","Q1","1.21","10.19"%,
"Journal of Cancer Survivorship","J CANCER SURVIV","1932-2259","1932-2267","SOCIAL ISSUES - SSCI","4,701","3.7","Q1","0.82","25.79"%,
"IEEE Transactions on Medical Robotics and Bionics","IEEE T MED ROBOT BIO","N/A","2576-3202","ROBOTICS - ESCI","894","3.7","N/A","0.75","18.61"%,
"Robotics","ROBOTICS","N/A","2218-6581","ROBOTICS - ESCI","2,028","3.7","N/A","0.7","99.49"%,
"JOURNAL OF SEX RESEARCH","J SEX RES","0022-4499","1559-8519","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","7,032","3.6","Q1","1.5","12.93"%,
"Qualitative Research","QUAL RES","1468-7941","1741-3109","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","5,372","3.6","Q1","1.49","38.35"%,
"EPJ Data Science","EPJ DATA SCI","N/A","2193-1127","SOCIAL SCIENCES, MATHEMATICAL METHODS - SSCI","1,394","3.6","Q1","1.34","99.34"%,
"PSYCHO-ONCOLOGY","PSYCHO-ONCOLOGY","1057-9249","1099-1611","SOCIAL SCIENCES, BIOMEDICAL - SSCI","15,362","3.6","Q1","0.8","18.84"%,
"Humanities & Social Sciences Communications","HUM SOC SCI COMMUN","N/A","2662-9992","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","2,074","3.5","Q1","4.87","100"%,
"PATIENT EDUCATION AND COUNSELING","PATIENT EDUC COUNS","0738-3991","1873-5134","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","17,696","3.5","Q1","1.2","23.25"%,
"AUTONOMOUS ROBOTS","AUTON ROBOT","0929-5593","1573-7527","ROBOTICS - SCIE","5,011","3.5","Q2","0.72","24.06"%,
"Advances in Life Course Research","ADV LIFE COURSE RES","1040-2608","1040-2608","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","1,313","3.4","Q1","2.12","35.65"%,
"PUBLIC OPINION QUARTERLY","PUBLIC OPIN QUART","0033-362X","1537-5331","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","7,550","3.4","Q1","1.85","12.31"%,
"Applied Research in Quality of Life","APPL RES QUAL LIFE","1871-2584","1871-2576","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","2,421","3.4","Q1","1.79","24.94"%,
"Bioinspiration & Biomimetics","BIOINSPIR BIOMIM","1748-3182","1748-3190","ROBOTICS - SCIE","4,798","3.4","Q3","0.78","15.04"%,
"Frontiers in Robotics and AI","FRONT ROBOT AI","2296-9144","2296-9144","ROBOTICS - ESCI","4,419","3.4","N/A","0.67","99.24"%,
"International Journal of Social Research Methodology","INT J SOC RES METHOD","1364-5579","1464-5300","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","6,332","3.3","Q1","1.63","26.38"%,
"South European Society and Politics","S EUR SOC POLIT","1360-8746","1743-9612","SOCIAL ISSUES - SSCI","996","3.3","Q1","1.44","9.38"%,
"HASTINGS CENTER REPORT","HASTINGS CENT REP","0093-0334","1552-146X","SOCIAL SCIENCES, BIOMEDICAL - SSCI","2,202","3.3","Q2","1.29","5.95"%,
"CHILDREN AND YOUTH SERVICES REVIEW","CHILD YOUTH SERV REV","0190-7409","1873-7765","SOCIAL WORK - SSCI","16,011","3.3","Q1","1.28","11.75"%,
"JOURNAL OF OCCUPATIONAL REHABILITATION","J OCCUP REHABIL","1053-0487","1573-3688","SOCIAL ISSUES - SSCI","3,037","3.3","Q1","1.16","40.64"%,
"AMERICAN JOURNAL OF ORTHOPSYCHIATRY","AM J ORTHOPSYCHIAT","0002-9432","1939-0025","SOCIAL WORK - SSCI","6,255","3.3","Q1","1.15","0"%,
"BMJ Sexual & Reproductive Health","BMJ SEX REPROD HEAL","2515-1991","2515-2009","SOCIAL SCIENCES, BIOMEDICAL - SSCI","584","3.3","Q2","1.12","27.27"%,
"MECHATRONICS","MECHATRONICS","0957-4158","0957-4158","ROBOTICS - SCIE","5,677","3.3","Q3","0.76","11.94"%,
"JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS","J INTELL ROBOT SYST","0921-0296","1573-0409","ROBOTICS - SCIE","6,356","3.3","Q3","0.7","14.19"%,
"DISASTERS","DISASTERS","0361-3666","1467-7717","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","3,376","3.2","Q1","1.19","21.38"%,
"SOCIAL POLICY & ADMINISTRATION","SOC POLICY ADMIN","0144-5596","1467-9515","SOCIAL ISSUES - SSCI","2,449","3.2","Q2","1.15","37.55"%,
"SOCIAL POLICY & ADMINISTRATION","SOC POLICY ADMIN","0144-5596","1467-9515","SOCIAL WORK - SSCI","2,449","3.2","Q1","1.15","37.55"%,
"QUALITATIVE HEALTH RESEARCH","QUAL HEALTH RES","1049-7323","1552-7557","SOCIAL SCIENCES, BIOMEDICAL - SSCI","15,955","3.2","Q2","1.14","25.05"%,
"QUALITATIVE HEALTH RESEARCH","QUAL HEALTH RES","1049-7323","1552-7557","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","15,955","3.2","Q1","1.14","25.05"%,
"AMERICAN BEHAVIORAL SCIENTIST","AM BEHAV SCI","0002-7642","1552-3381","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","7,880","3.2","Q1","1.13","13.43"%,
"Journal of Computational Social Science","J COMPUT SOC SCI","2432-2717","2432-2725","SOCIAL SCIENCES, MATHEMATICAL METHODS - ESCI","430","3.2","N/A","1.08","38.81"%,
"Campbell Systematic Reviews","CAMPBELL SYST REV","N/A","1891-1803","SOCIAL SCIENCES, INTERDISCIPLINARY - ESCI","1,242","3.2","N/A","0.97","70.81"%,
"Empirical Economics","EMPIR ECON","0377-7332","1435-8921","SOCIAL SCIENCES, MATHEMATICAL METHODS - SSCI","5,276","3.2","Q2","0.97","19.67"%,
"JOURNAL OF GERONTOLOGICAL SOCIAL WORK","J GERONTOL SOC WORK","1540-4048","0163-4372","SOCIAL WORK - SSCI","1,862","3.2","Q1","0.78","5.39"%,
"Cultural Trends","CULT TRENDS","0954-8963","1469-3690","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","670","3.1","Q2","2.43","25.71"%,
"SOCIAL INDICATORS RESEARCH","SOC INDIC RES","0303-8300","1573-0921","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","15,744","3.1","Q2","1.46","29.97"%,
"Life Sciences Society and Policy","LIFE SCI SOC POLICY","N/A","2195-7819","SOCIAL SCIENCES, BIOMEDICAL - ESCI","266","3.1","N/A","1.45","100"%,
"Race and Social Problems","RACE SOC PROBL","1867-1748","1867-1756","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","999","3.1","Q2","1.39","8.65"%,
"SCIENCE TECHNOLOGY & HUMAN VALUES","SCI TECHNOL HUM VAL","0162-2439","1552-8251","SOCIAL ISSUES - SSCI","3,640","3.1","Q2","1.18","38.25"%,
"AMERICAN JOURNAL OF COMMUNITY PSYCHOLOGY","AM J COMMUN PSYCHOL","0091-0562","1573-2770","SOCIAL WORK - SSCI","7,895","3.1","Q1","1.07","12.45"%,
"Frontiers in Neurorobotics","FRONT NEUROROBOTICS","1662-5218","1662-5218","ROBOTICS - SCIE","2,917","3.1","Q3","0.62","99.82"%,
"Methodology-European Journal of Research Methods for the Behavioral and Social Sciences","METHODOLOGY-EUR","1614-1881","1614-2241","SOCIAL SCIENCES, MATHEMATICAL METHODS - SSCI","1,361","3.1","Q2","0.62","100"%,
"JOURNAL OF BUSINESS & ECONOMIC STATISTICS","J BUS ECON STAT","0735-0015","1537-2707","SOCIAL SCIENCES, MATHEMATICAL METHODS - SSCI","8,799","3","Q2","1.45","12.3"%,
"Journal of Children and Media","J CHILD MEDIA","1748-2798","1748-2801","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","1,101","3","Q2","1.15","12.07"%,
"JOURNAL OF EUROPEAN SOCIAL POLICY","J EUR SOC POLICY","0958-9287","1461-7269","SOCIAL ISSUES - SSCI","2,383","3","Q2","1.14","31.34"%,
"GROUP DECISION AND NEGOTIATION","GROUP DECIS NEGOT","0926-2644","1572-9907","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","1,621","3","Q2","1.12","20.51"%,
"PSYCHOMETRIKA","PSYCHOMETRIKA","0033-3123","1860-0980","SOCIAL SCIENCES, MATHEMATICAL METHODS - SSCI","14,537","3","Q2","0.88","40"%,
"SOCIAL WORK","SOC WORK","0037-8046","1545-6846","SOCIAL WORK - SSCI","2,394","2.9","Q1","1.08","0"%,
"SOCIOLOGY OF HEALTH & ILLNESS","SOCIOL HEALTH ILL","0141-9889","1467-9566","SOCIAL SCIENCES, BIOMEDICAL - SSCI","5,573","2.9","Q2","0.98","36.08"%,
"ADDICTION RESEARCH & THEORY","ADDICT RES THEORY","1606-6359","1476-7392","SOCIAL ISSUES - SSCI","2,105","2.9","Q2","0.87","13.27"%,
"CLINICAL SOCIAL WORK JOURNAL","CLIN SOC WORK J","0091-1674","1573-3343","SOCIAL WORK - SSCI","1,240","2.8","Q1","1.4","7.8"%,
"ANNALS OF THE AMERICAN ACADEMY OF POLITICAL AND SOCIAL SCIENCE","ANN AM ACAD POLIT SS","0002-7162","1552-3349","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","7,167","2.8","Q2","1.3","10.97"%,
"Child Indicators Research","CHILD INDIC RES","1874-897X","1874-8988","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","2,308","2.8","Q2","1.25","20.06"%,
"International Journal of Intercultural Relations","INT J INTERCULT REL","0147-1767","1873-7552","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","4,953","2.8","Q2","1.21","17.44"%,
"NONPROFIT AND VOLUNTARY SECTOR QUARTERLY","NONPROF VOLUNT SEC Q","0899-7640","1552-7395","SOCIAL ISSUES - SSCI","4,469","2.8","Q2","1.11","13.03"%,
"Critical Public Health","CRIT PUBLIC HEALTH","0958-1596","1469-3682","SOCIAL SCIENCES, BIOMEDICAL - SSCI","1,834","2.8","Q2","0.86","27"%,
"BMC Medical Ethics","BMC MED ETHICS","1472-6939","1472-6939","SOCIAL SCIENCES, BIOMEDICAL - SSCI","3,243","2.7","Q2","0.95","99.53"%,
"SYSTEMS RESEARCH AND BEHAVIORAL SCIENCE","SYST RES BEHAV SCI","1092-7026","1099-1743","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","1,699","2.7","Q2","0.81","15.54"%,
"ROBOTICA","ROBOTICA","0263-5747","1469-8668","ROBOTICS - SCIE","3,656","2.7","Q3","0.63","8.5"%,
"Journal of Critical Realism","J CRIT REALISM","1476-7430","1572-5138","SOCIAL SCIENCES, INTERDISCIPLINARY - ESCI","502","2.6","N/A","2.17","18"%,
"Sexuality Research and Social Policy","SEX RES SOC POLICY","1868-9884","1553-6610","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","2,065","2.6","Q2","1.33","25"%,
"JOURNAL OF HOMOSEXUALITY","J HOMOSEXUAL","0091-8369","1540-3602","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","5,047","2.6","Q2","1.11","6.32"%,
"RACE & CLASS","RACE CLASS","0306-3968","1741-3125","SOCIAL ISSUES - SSCI","952","2.6","Q2","1.04","18.46"%,
"RACE & CLASS","RACE CLASS","0306-3968","1741-3125","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","952","2.6","Q2","1.04","18.46"%,
"Swarm Intelligence","SWARM INTELL-US","1935-3812","1935-3820","ROBOTICS - SCIE","1,079","2.6","Q3","0.8","43.18"%,
"Journal of Mechanisms and Robotics-Transactions of the ASME","J MECH ROBOT","1942-4302","1942-4310","ROBOTICS - SCIE","3,070","2.6","Q3","0.64","1.41"%,
"HUMAN NATURE-AN INTERDISCIPLINARY BIOSOCIAL PERSPECTIVE","HUM NATURE-INT BIOS","1045-6767","1936-4776","SOCIAL SCIENCES, BIOMEDICAL - SSCI","1,984","2.5","Q2","1.28","20.83"%,
"CROSS-CULTURAL RESEARCH","CROSS-CULT RES","1069-3971","1552-3578","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","998","2.5","Q2","1.27","19.67"%,
"Globalizations","GLOBALIZATIONS","1474-7731","1474-774X","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","1,975","2.5","Q2","1.24","21.07"%,
"Gender Technology & Development","GEND TECHNOL DEV","0971-8524","0973-0656","SOCIAL SCIENCES, INTERDISCIPLINARY - ESCI","539","2.5","N/A","1.06","20.55"%,
"AUSTRALIAN JOURNAL OF SOCIAL ISSUES","AUST J SOC ISSUES","0157-6321","1839-4655","SOCIAL ISSUES - SSCI","778","2.5","Q2","0.82","24.81"%,
"OXFORD BULLETIN OF ECONOMICS AND STATISTICS","OXFORD B ECON STAT","0305-9049","1468-0084","SOCIAL SCIENCES, MATHEMATICAL METHODS - SSCI","5,164","2.5","Q2","0.78","24.37"%,
"Social Work in Public Health","SOC WORK PUBLIC HLTH","1937-1918","1937-190X","SOCIAL WORK - SSCI","1,187","2.5","Q1","0.74","3.35"%,
"Intelligent Service Robotics","INTEL SERV ROBOT","1861-2776","1861-2784","ROBOTICS - SCIE","776","2.5","Q4","0.53","9.66"%,
"Contemporary Social Science","CONTEMP SOC SCI","2158-2041","2158-205X","SOCIAL SCIENCES, INTERDISCIPLINARY - ESCI","670","2.4","N/A","1.58","30.77"%,
"International and Multidisciplinary Journal of Social Sciences-RIMCIS","INT MULTIDISCIP J SO","2014-3680","2014-3680","SOCIAL SCIENCES, INTERDISCIPLINARY - ESCI","127","2.4","N/A","1.29","83.33"%,
"Evaluation","EVALUATION-US","1356-3890","1461-7153","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","1,420","2.4","Q2","1.25","34.09"%,
"Journal of Occupational Science","J OCCUP SCI","1442-7591","2158-1576","SOCIAL SCIENCES, INTERDISCIPLINARY - ESCI","1,344","2.4","N/A","1.22","15.71"%,
"POLITICS & SOCIETY","POLIT SOC","0032-3292","1552-7514","SOCIAL ISSUES - SSCI","2,120","2.4","Q2","1.21","19.18"%,
"Economic and Political Studies-EPS","ECON POLIT STUD-EPS","2095-4816","2470-4024","SOCIAL SCIENCES, INTERDISCIPLINARY - ESCI","373","2.4","N/A","1.16","4.26"%,
"Journal of LGBT Youth","J LGBT YOUTH","1936-1653","1936-1661","SOCIAL SCIENCES, INTERDISCIPLINARY - ESCI","786","2.4","N/A","1.11","5.22"%,
"Journal of Progressive Human Services","J PROGRESS HUM SERV","1042-8232","1540-7616","SOCIAL WORK - ESCI","278","2.4","N/A","1.09","0"%,
"DISABILITY & SOCIETY","DISABIL SOC","0968-7599","1360-0508","SOCIAL SCIENCES, INTERDISCIPLINARY - SSCI","4,430","2.4","Q2","1.04","18.25"%,
"Voluntas","VOLUNTAS","0957-8765","1573-7888","SOCIAL ISSUES - SSCI","3,303","2.4","Q2","0.98","25.93"%,
"Journal of Bioethical Inquiry","J BIOETHIC INQ","1176-7529","1872-4353","SOCIAL ISSUES - SSCI","1,159","2.4","Q2","0.89","26.92"%,
"Journal of Bioethical Inquiry","J BIOETHIC INQ","1176-7529","1872-4353","SOCIAL SCIENCES, BIOMEDICAL - SSCI","1,159","2.4","Q2","0.89","26.92"%,
"HEALTH & SOCIAL CARE IN THE COMMUNITY","HEALTH SOC CARE COMM","0966-0410","1365-2524","SOCIAL WORK - SSCI","6,305","2.4","Q2","0.77","76.68"%,
"JOURNAL OF EDUCATIONAL AND BEHAVIORAL STATISTICS","J EDUC BEHAV STAT","1076-9986","1935-1054","SOCIAL SCIENCES, MATHEMATICAL METHODS - SSCI","2,788","2.4","Q2","0.77","13.79"%,
