"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"IEEE TRANSACTIONS ON MULTIMEDIA","IEEE T MULTIMEDIA","1520-9210","1941-0077","TELECOMMUNICATIONS - SCIE","14,802","7.3","Q1","1.94","4.55"%,
"INTERNATIONAL COMMUNICATIONS IN HEAT AND MASS TRANSFER","INT COMMUN HEAT MASS","0735-1933","1879-0178","THERMODYNAMICS - SCIE","22,495","7","Q1","1.57","2.75"%,
"IEEE TRANSACTIONS ON VEHICULAR TECHNOLOGY","IEEE T VEH TECHNOL","0018-9545","1939-9359","TELECOMMUNICATIONS - SCIE","51,904","6.8","Q1","1.53","6.46"%,
"Case Studies in Thermal Engineering","CASE STUD THERM ENG","2214-157X","2214-157X","THERMODYNAMICS - SCIE","12,319","6.8","Q1","1.36","93.75"%,
"Vehicular Communications","VEH COMMUN","2214-2096","2214-2096","TELECOMMUNICATIONS - SCIE","2,098","6.7","Q1","1.46","13.81"%,
"Progress in Electromagnetics Research-PIER","PROG ELECTROMAGN RES","1070-4698","1559-8985","TELECOMMUNICATIONS - SCIE","3,047","6.7","Q1","0.9","33.33"%,
"JOURNAL OF NON-EQUILIBRIUM THERMODYNAMICS","J NON-EQUIL THERMODY","0340-0204","1437-4358","THERMODYNAMICS - SCIE","1,202","6.6","Q1","1.14","9.09"%,
"Experimental and Computational Multiphase Flow","EXP COMPUT MULTI FLO","2661-8869","2661-8877","THERMODYNAMICS - ESCI","490","6.5","N/A","1.07","21.43"%,
"APPLIED THERMAL ENGINEERING","APPL THERM ENG","1359-4311","1873-5606","THERMODYNAMICS - SCIE","83,213","6.4","Q1","1.36","7.67"%,
"IEEE Open Journal of Vehicular Technology","IEEE OPEN J VEH TECH","N/A","2644-1330","TELECOMMUNICATIONS - ESCI","336","6.4","N/A","1.12","97.4"%,
"IEEE Wireless Communications Letters","IEEE WIREL COMMUN LE","2162-2337","2162-2345","TELECOMMUNICATIONS - SCIE","13,143","6.3","Q1","1.48","6.26"%,
"Energy Conversion and Management-X","ENERG CONVERS MAN-X","2590-1745","2590-1745","THERMODYNAMICS - ESCI","1,180","6.3","N/A","1.2","96.25"%,
"TRANSPLANTATION","TRANSPLANTATION","0041-1337","1534-6080","SURGERY - SCIE","25,972","6.2","Q1","1.51","8.96"%,
"ADDICTION","ADDICTION","0965-2140","1360-0443","SUBSTANCE ABUSE - SCIE","21,570","6.1","Q1","1.44","26.77"%,
"ADDICTION","ADDICTION","0965-2140","1360-0443","SUBSTANCE ABUSE - SSCI","21,570","6.1","Q1","1.44","26.77"%,
"JOURNAL OF THORACIC AND CARDIOVASCULAR SURGERY","J THORAC CARDIOV SUR","0022-5223","1097-685X","SURGERY - SCIE","33,963","6","Q1","1.77","48.4"%,
"COMPUTER COMMUNICATIONS","COMPUT COMMUN","0140-3664","1873-703X","TELECOMMUNICATIONS - SCIE","10,572","6","Q1","1.24","5.67"%,
"IEEE Transactions on Emerging Topics in Computing","IEEE T EMERG TOP COM","2168-6750","2168-6750","TELECOMMUNICATIONS - SCIE","3,044","5.9","Q1","2.28","9.29"%,
"Internet of Things","INTERNET THINGS-NETH","2543-1536","2542-6605","TELECOMMUNICATIONS - SCIE","2,440","5.9","Q1","1.33","13.3"%,
"Internet Research","INTERNET RES","1066-2243","1066-2243","TELECOMMUNICATIONS - SCIE","5,869","5.9","Q1","1.27","8.28"%,
"EUROPEAN JOURNAL OF VASCULAR AND ENDOVASCULAR SURGERY","EUR J VASC ENDOVASC","1078-5884","1532-2165","SURGERY - SCIE","12,820","5.7","Q1","1.82","69.29"%,
"IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION","IEEE T ANTENN PROPAG","0018-926X","1558-2221","TELECOMMUNICATIONS - SCIE","61,708","5.7","Q1","1.34","7.55"%,
"AMERICAN JOURNAL OF SURGICAL PATHOLOGY","AM J SURG PATHOL","0147-5185","1532-0979","SURGERY - SCIE","23,971","5.6","Q1","2.24","4.96"%,
"TELECOMMUNICATIONS POLICY","TELECOMMUN POLICY","0308-5961","1879-3258","TELECOMMUNICATIONS - SCIE","3,907","5.6","Q2","1.56","14.84"%,
"Computer Networks","COMPUT NETW","1389-1286","1872-7069","TELECOMMUNICATIONS - SCIE","14,423","5.6","Q2","1.29","12.85"%,
"Digestive Endoscopy","DIGEST ENDOSC","0915-5635","1443-1661","SURGERY - SCIE","4,918","5.5","Q1","1.5","7.33"%,
"Journal of Addiction Medicine","J ADDICT MED","1932-0620","1935-3227","SUBSTANCE ABUSE - SCIE","3,250","5.5","Q1","1.12","8.2"%,
"Building Simulation","BUILD SIMUL-CHINA","1996-3599","1996-8744","THERMODYNAMICS - SCIE","3,752","5.5","Q1","0.86","7.69"%,
"ICT Express","ICT EXPRESS","2405-9595","2405-9595","TELECOMMUNICATIONS - SCIE","1,884","5.4","Q2","1.18","94.16"%,
"JOURNAL OF BONE AND JOINT SURGERY-AMERICAN VOLUME","J BONE JOINT SURG AM","0021-9355","1535-1386","SURGERY - SCIE","48,304","5.3","Q1","2.02","7.05"%,
"Burns & Trauma","BURNS TRAUMA","2321-3868","2321-3876","SURGERY - SCIE","1,643","5.3","Q1","1.69","88"%,
"Propulsion and Power Research","PROPULS POWER RES","2212-540X","2212-540X","THERMODYNAMICS - SCIE","1,164","5.3","Q1","1.33","96"%,
"JOURNAL OF THE AMERICAN COLLEGE OF SURGEONS","J AM COLL SURGEONS","1072-7515","1879-1190","SURGERY - SCIE","18,084","5.2","Q1","2.35","9.88"%,
"TOBACCO CONTROL","TOB CONTROL","0964-4563","1468-3318","SUBSTANCE ABUSE - SCIE","10,561","5.2","Q1","1.72","28.88"%,
"TOBACCO CONTROL","TOB CONTROL","0964-4563","1468-3318","SUBSTANCE ABUSE - SSCI","10,561","5.2","Q1","1.72","28.88"%,
"INTERNATIONAL JOURNAL OF HEAT AND MASS TRANSFER","INT J HEAT MASS TRAN","0017-9310","1879-2189","THERMODYNAMICS - SCIE","93,610","5.2","Q1","1.27","11.48"%,
"LIVER TRANSPLANTATION","LIVER TRANSPLANT","1527-6465","1527-6473","SURGERY - SCIE","11,103","5","Q1","1.32","11.17"%,
"Journal of Optical Communications and Networking","J OPT COMMUN NETW","1943-0620","1943-0639","TELECOMMUNICATIONS - SCIE","3,575","5","Q2","1.25","9.22"%,
"Journal of NeuroInterventional Surgery","J NEUROINTERV SURG","1759-8478","1759-8486","SURGERY - SCIE","8,950","4.9","Q1","1.97","16.37"%,
"Heat Transfer-Asian Research","HEAT TRANSF-ASIAN RE","1099-2871","1523-1496","THERMODYNAMICS - ESCI","1,464","4.9","N/A","0.72","2.94"%,
"NEUROSURGERY","NEUROSURGERY","0148-396X","1524-4040","SURGERY - SCIE","30,639","4.8","Q1","1.62","8.28"%,
"Ad Hoc Networks","AD HOC NETW","1570-8705","1570-8713","TELECOMMUNICATIONS - SCIE","6,273","4.8","Q2","1.21","7.23"%,
"IEEE Transactions on Green Communications and Networking","IEEE T GREEN COMMUN","2473-2400","2473-2400","TELECOMMUNICATIONS - SCIE","2,640","4.8","Q2","1.12","7.93"%,
"Thermal Science and Engineering Progress","THERM SCI ENG PROG","2451-9049","2451-9049","THERMODYNAMICS - SCIE","5,237","4.8","Q1","0.97","7.11"%,
"ARTHROSCOPY-THE JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY","ARTHROSCOPY","0749-8063","1526-3231","SURGERY - SCIE","19,274","4.7","Q1","1.87","4.13"%,
"JOURNAL OF LIGHTWAVE TECHNOLOGY","J LIGHTWAVE TECHNOL","0733-8724","1558-2213","TELECOMMUNICATIONS - SCIE","34,051","4.7","Q2","1.29","13.58"%,
"NICOTINE & TOBACCO RESEARCH","NICOTINE TOB RES","1462-2203","1469-994X","SUBSTANCE ABUSE - SCIE","11,165","4.7","Q1","1.28","20.68"%,
"NICOTINE & TOBACCO RESEARCH","NICOTINE TOB RES","1462-2203","1469-994X","SUBSTANCE ABUSE - SSCI","11,165","4.7","Q1","1.28","20.68"%,
"Bone & Joint Journal","BONE JOINT J","2049-4394","2049-4394","SURGERY - SCIE","10,879","4.6","Q1","2.13","8.1"%,
"ANNALS OF THORACIC SURGERY","ANN THORAC SURG","0003-4975","1552-6259","SURGERY - SCIE","41,422","4.6","Q1","1.31","4.42"%,
"INTERNATIONAL JOURNAL OF THERMAL SCIENCES","INT J THERM SCI","1290-0729","1778-4166","THERMODYNAMICS - SCIE","20,061","4.5","Q1","1.13","5.52"%,
"IEEE TRANSACTIONS ON BROADCASTING","IEEE T BROADCAST","0018-9316","1557-9611","TELECOMMUNICATIONS - SCIE","2,767","4.5","Q2","1.12","5.81"%,
"IEEE Consumer Electronics Magazine","IEEE CONSUM ELECTR M","2162-2248","2162-2256","TELECOMMUNICATIONS - SCIE","2,041","4.5","Q2","0.89","1.86"%,
"INTERNATIONAL JOURNAL OF DRUG POLICY","INT J DRUG POLICY","0955-3959","1873-4758","SUBSTANCE ABUSE - SSCI","9,231","4.4","Q1","1.36","22.22"%,
"ADDICTIVE BEHAVIORS","ADDICT BEHAV","0306-4603","1873-6327","SUBSTANCE ABUSE - SCIE","17,706","4.4","Q2","1.29","13.97"%,
"ADDICTIVE BEHAVIORS","ADDICT BEHAV","0306-4603","1873-6327","SUBSTANCE ABUSE - SSCI","17,706","4.4","Q1","1.29","13.97"%,
"IEEE TRANSACTIONS ON AEROSPACE AND ELECTRONIC SYSTEMS","IEEE T AERO ELEC SYS","0018-9251","1557-9603","TELECOMMUNICATIONS - SCIE","19,077","4.4","Q2","1.22","8.45"%,
"Harm Reduction Journal","HARM REDUCT J","N/A","1477-7517","SUBSTANCE ABUSE - SSCI","3,020","4.4","Q1","1.17","99.44"%,
"IEEE Systems Journal","IEEE SYST J","1932-8184","1937-9234","TELECOMMUNICATIONS - SCIE","13,413","4.4","Q2","1.15","4.57"%,
"Combustion and Flame","COMBUST FLAME","0010-2180","1556-2921","THERMODYNAMICS - SCIE","31,151","4.4","Q1","1.09","27.91"%,
"JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY","J THERM ANAL CALORIM","1388-6150","1588-2926","THERMODYNAMICS - SCIE","32,518","4.4","Q1","0.9","7.76"%,
"CURRENT PROBLEMS IN SURGERY","CURR PROB SURG","0011-3840","1535-6337","SURGERY - SCIE","661","4.4","Q1","0.77","5.71"%,
"CLINICAL ORTHOPAEDICS AND RELATED RESEARCH","CLIN ORTHOP RELAT R","0009-921X","1528-1132","SURGERY - SCIE","39,894","4.3","Q1","1.86","5.9"%,
"JOURNAL OF VASCULAR SURGERY","J VASC SURG","0741-5214","1097-6809","SURGERY - SCIE","31,686","4.3","Q1","1.36","49.78"%,
"IEEE TRANSACTIONS ON CONSUMER ELECTRONICS","IEEE T CONSUM ELECTR","0098-3063","1558-4127","TELECOMMUNICATIONS - SCIE","3,786","4.3","Q2","1.07","8.33"%,
"Current Addiction Reports","CURR ADDICT REP","N/A","2196-2952","SUBSTANCE ABUSE - SSCI","1,709","4.3","Q1","0.96","27.27"%,
"Pervasive and Mobile Computing","PERVASIVE MOB COMPUT","1574-1192","1873-1589","TELECOMMUNICATIONS - SCIE","2,665","4.3","Q2","0.88","20.63"%,
"INTERNATIONAL JOURNAL OF NUMERICAL METHODS FOR HEAT & FLUID FLOW","INT J NUMER METHOD H","0961-5539","1758-6585","THERMODYNAMICS - SCIE","5,384","4.2","Q1","1.28","1.83"%,
"DRUG AND ALCOHOL DEPENDENCE","DRUG ALCOHOL DEPEN","0376-8716","1879-0046","SUBSTANCE ABUSE - SCIE","25,772","4.2","Q2","1.11","20.22"%,
"DRUG AND ALCOHOL DEPENDENCE","DRUG ALCOHOL DEPEN","0376-8716","1879-0046","SUBSTANCE ABUSE - SSCI","25,772","4.2","Q2","1.11","20.22"%,
"IEEE Antennas and Wireless Propagation Letters","IEEE ANTENN WIREL PR","1536-1225","1548-5757","TELECOMMUNICATIONS - SCIE","24,679","4.2","Q2","1","4.71"%,
"Peer-to-Peer Networking and Applications","PEER PEER NETW APPL","1936-6442","1936-6450","TELECOMMUNICATIONS - SCIE","3,382","4.2","Q2","0.97","3.15"%,
"JOURNAL OF NEUROSURGERY","J NEUROSURG","0022-3085","1933-0693","SURGERY - SCIE","39,188","4.1","Q1","1.9","1.53"%,
"Neurosurgical Focus","NEUROSURG FOCUS","1092-0684","1092-0684","SURGERY - SCIE","10,046","4.1","Q1","1.31","92.13"%,
"DISEASES OF THE COLON & RECTUM","DIS COLON RECTUM","0012-3706","1530-0358","SURGERY - SCIE","15,284","4.1","Q1","1.18","5.51"%,
"IEEE COMMUNICATIONS LETTERS","IEEE COMMUN LETT","1089-7798","1558-2558","TELECOMMUNICATIONS - SCIE","19,103","4.1","Q2","0.95","4.26"%,
"ACM Transactions on Sensor Networks","ACM T SENSOR NETWORK","1550-4859","1550-4867","TELECOMMUNICATIONS - SCIE","1,644","4.1","Q2","0.91","0"%,
"Nanoscale and Microscale Thermophysical Engineering","NANOSC MICROSC THERM","1556-7265","1556-7273","THERMODYNAMICS - SCIE","662","4.1","Q2","0.82","0"%,
"China Communications","CHINA COMMUN","1673-5447","N/A","TELECOMMUNICATIONS - SCIE","4,423","4.1","Q2","0.8","0"%,
"IEEE Open Journal of Antennas and Propagation","IEEE OPEN J ANTENN P","N/A","2637-6431","TELECOMMUNICATIONS - ESCI","692","4","N/A","0.75","98.45"%,
"Proceedings of the ACM on Interactive Mobile Wearable and Ubiquitous Technologies-IMWUT","PROC ACM INTERACT MO","N/A","2474-9567","TELECOMMUNICATIONS - ESCI","3,975","4","N/A","0.69","0.7"%,
"IEEE Transactions on Sustainable Computing","IEEE T SUST COMPUT","2377-3782","2377-3782","TELECOMMUNICATIONS - SCIE","1,013","3.9","Q2","1.46","11.24"%,
"JOURNAL OF SUBSTANCE ABUSE TREATMENT","J SUBST ABUSE TREAT","0740-5472","1873-6483","SUBSTANCE ABUSE - SSCI","8,007","3.9","Q2","1.21","16.87"%,
"EUROPEAN ADDICTION RESEARCH","EUR ADDICT RES","1022-6877","1421-9891","SUBSTANCE ABUSE - SCIE","1,600","3.9","Q2","0.98","38.13"%,
"EUROPEAN ADDICTION RESEARCH","EUR ADDICT RES","1022-6877","1421-9891","SUBSTANCE ABUSE - SSCI","1,600","3.9","Q2","0.98","38.13"%,
"IEEE Access","IEEE ACCESS","2169-3536","2169-3536","TELECOMMUNICATIONS - SCIE","239,575","3.9","Q2","0.89","98.41"%,
"INTERNATIONAL JOURNAL OF REFRIGERATION","INT J REFRIG","0140-7007","1879-2081","THERMODYNAMICS - SCIE","16,635","3.9","Q2","0.89","7.66"%,
"SURGERY","SURGERY","0039-6060","N/A","SURGERY - SCIE","23,633","3.8","Q1","1.62","9.68"%,
"KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY","KNEE SURG SPORT TR A","0942-2056","1433-7347","SURGERY - SCIE","21,904","3.8","Q1","1.51","22.72"%,
"EJSO","EJSO-EUR J SURG ONC","0748-7983","1532-2157","SURGERY - SCIE","13,305","3.8","Q1","1.18","18.94"%,
"MOBILE NETWORKS & APPLICATIONS","MOBILE NETW APPL","1383-469X","1572-8153","TELECOMMUNICATIONS - SCIE","4,092","3.8","Q2","0.85","7.31"%,
"DRUG AND ALCOHOL REVIEW","DRUG ALCOHOL REV","0959-5236","1465-3362","SUBSTANCE ABUSE - SSCI","4,533","3.8","Q2","0.74","22.83"%,
"Applied System Innovation","APPL SYST INNOV","N/A","2571-5577","TELECOMMUNICATIONS - ESCI","849","3.8","N/A","0.69","99.64"%,
"JOURNAL OF NEUROSURGICAL ANESTHESIOLOGY","J NEUROSURG ANESTH","0898-4921","1537-1921","SURGERY - SCIE","1,874","3.7","Q1","1.31","1.95"%,
"ANNALS OF SURGICAL ONCOLOGY","ANN SURG ONCOL","1068-9265","1534-4681","SURGERY - SCIE","36,703","3.7","Q1","1.23","13.34"%,
"Patient Safety in Surgery","PATIENT SAF SURG","1754-9493","1754-9493","SURGERY - ESCI","948","3.7","N/A","1.13","100"%,
"AMERICAN JOURNAL ON ADDICTIONS","AM J ADDICTION","1055-0496","1521-0391","SUBSTANCE ABUSE - SSCI","3,217","3.7","Q2","0.88","5.75"%,
"IEEE-ACM TRANSACTIONS ON NETWORKING","IEEE ACM T NETWORK","1063-6692","1558-2566","TELECOMMUNICATIONS - SCIE","9,122","3.7","Q2","0.87","15.93"%,
"Addiction Science & Clinical Practice","ADDICT SCI CLIN PRAC","1940-0640","1940-0640","SUBSTANCE ABUSE - SCIE","1,325","3.7","Q2","0.85","99.36"%,
"Addiction Science & Clinical Practice","ADDICT SCI CLIN PRAC","1940-0640","1940-0640","SUBSTANCE ABUSE - SSCI","1,325","3.7","Q2","0.85","99.36"%,
"Tobacco Induced Diseases","TOB INDUC DIS","1617-9625","1617-9625","SUBSTANCE ABUSE - SCIE","1,597","3.7","Q2","0.63","98.85"%,
"Tobacco Induced Diseases","TOB INDUC DIS","1617-9625","1617-9625","SUBSTANCE ABUSE - SSCI","1,597","3.7","Q2","0.63","98.85"%,
"PLASTIC AND RECONSTRUCTIVE SURGERY","PLAST RECONSTR SURG","0032-1052","1529-4242","SURGERY - SCIE","41,746","3.6","Q1","1.48","2.22"%,
"IEEE MICROWAVE MAGAZINE","IEEE MICROW MAG","1527-3342","1557-9581","TELECOMMUNICATIONS - SCIE","2,783","3.6","Q3","0.89","3.3"%,
"JOURNAL OF COMMUNICATIONS AND NETWORKS","J COMMUN NETW-S KOR","1229-2370","1976-5541","TELECOMMUNICATIONS - SCIE","1,225","3.6","Q3","0.87","98.5"%,
"Journal of Network and Systems Management","J NETW SYST MANAG","1064-7570","1573-7705","TELECOMMUNICATIONS - SCIE","908","3.6","Q3","0.79","15.22"%,
"Transactions on Emerging Telecommunications Technologies","T EMERG TELECOMMUN T","2161-3915","2161-3915","TELECOMMUNICATIONS - SCIE","3,761","3.6","Q3","0.76","2.09"%,
"Heat Transfer","HEAT TRANSF","2688-4534","2688-4542","THERMODYNAMICS - ESCI","3,817","3.6","N/A","0.74","0.44"%,
"Journal of Sensor and Actuator Networks","J SENS ACTUAT NETW","N/A","2224-2708","TELECOMMUNICATIONS - ESCI","1,142","3.5","N/A","0.84","100"%,
"Asian Journal of Surgery","ASIAN J SURG","1015-9584","0219-3108","SURGERY - SCIE","2,663","3.5","Q1","0.83","91.67"%,
"EXPERIMENTAL HEAT TRANSFER","EXP HEAT TRANSFER","0891-6152","1521-0480","THERMODYNAMICS - SCIE","1,762","3.5","Q2","0.8","0.49"%,
"Substance Abuse","SUBST ABUS","0889-7077","1547-0164","SUBSTANCE ABUSE - SCIE","2,878","3.5","Q3","0.79","4.95"%,
"Substance Abuse","SUBST ABUS","0889-7077","1547-0164","SUBSTANCE ABUSE - SSCI","2,878","3.5","Q2","0.79","4.95"%,
"IEEE ANTENNAS AND PROPAGATION MAGAZINE","IEEE ANTENN PROPAG M","1045-9243","1558-4143","TELECOMMUNICATIONS - SCIE","4,364","3.5","Q3","0.76","4.6"%,
"THERMOCHIMICA ACTA","THERMOCHIM ACTA","0040-6031","1872-762X","THERMODYNAMICS - SCIE","19,354","3.5","Q2","0.62","7.23"%,
"OTOLARYNGOLOGY-HEAD AND NECK SURGERY","OTOLARYNG HEAD NECK","0194-5998","1097-6817","SURGERY - SCIE","17,829","3.4","Q1","1.42","6.24"%,
"EUROPEAN JOURNAL OF CARDIO-THORACIC SURGERY","EUR J CARDIO-THORAC","1010-7940","1873-734X","SURGERY - SCIE","19,366","3.4","Q1","1.13","9.65"%,
"PSYCHOLOGY OF ADDICTIVE BEHAVIORS","PSYCHOL ADDICT BEHAV","0893-164X","1939-1501","SUBSTANCE ABUSE - SSCI","6,005","3.4","Q2","1.07","0.31"%,
"Journal of Trauma and Acute Care Surgery","J TRAUMA ACUTE CARE","2163-0755","2163-0763","SURGERY - SCIE","12,873","3.4","Q1","0.99","4.88"%,
"Colorectal Disease","COLORECTAL DIS","1462-8910","1463-1318","SURGERY - SCIE","8,887","3.4","Q1","0.96","20.85"%,
"PROCEEDINGS OF THE COMBUSTION INSTITUTE","P COMBUST INST","1540-7489","1873-2704","THERMODYNAMICS - SCIE","16,383","3.4","Q2","0.95","29.67"%,
"ADDICTION BIOLOGY","ADDICT BIOL","1355-6215","1369-1600","SUBSTANCE ABUSE - SCIE","5,027","3.4","Q3","0.86","17.2"%,
"Journal of Studies on Alcohol and Drugs","J STUD ALCOHOL DRUGS","1937-1888","1938-4114","SUBSTANCE ABUSE - SCIE","6,725","3.4","Q3","0.86","0.73"%,
"Journal of Studies on Alcohol and Drugs","J STUD ALCOHOL DRUGS","1937-1888","1938-4114","SUBSTANCE ABUSE - SSCI","6,725","3.4","Q2","0.86","0.73"%,
"Techniques in Coloproctology","TECH COLOPROCTOL","1123-6337","1128-045X","SURGERY - SCIE","3,623","3.3","Q1","0.89","20.05"%,
"Substance Abuse Treatment Prevention and Policy","SUBST ABUSE TREAT PR","N/A","1747-597X","SUBSTANCE ABUSE - SSCI","2,005","3.3","Q3","0.81","99.18"%,
"International Journal of Green Energy","INT J GREEN ENERGY","1543-5075","1543-5083","THERMODYNAMICS - SCIE","3,332","3.3","Q2","0.5","1.78"%,
"BJS Open","BJS OPEN","2474-9842","2474-9842","SURGERY - SCIE","1,814","3.2","Q1","1.15","92.48"%,
"JOURNAL OF THE AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS","J AM ACAD ORTHOP SUR","1067-151X","1940-5480","SURGERY - SCIE","9,961","3.2","Q1","1.15","1.04"%,
"Journal of Vascular Surgery-Venous and Lymphatic Disorders","J VASC SURG-VENOUS L","2213-333X","2213-333X","SURGERY - SCIE","2,731","3.2","Q1","1.11","10.02"%,
"World Journal of Surgical Oncology","WORLD J SURG ONCOL","N/A","1477-7819","SURGERY - SCIE","8,671","3.2","Q1","0.99","99.81"%,
"JOURNAL OF GASTROINTESTINAL SURGERY","J GASTROINTEST SURG","1091-255X","1873-4626","SURGERY - SCIE","12,572","3.2","Q1","0.91","8.41"%,
