"Journal Data Filtered By:  Selected Categories: NANOSCIENCE & NANOTECHNOLOGY;NEUROIMAGING;NEUROSCIENCES;NUCLEAR SCIENCE & TECHNOLOGY Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Brain Stimulation","BRAIN STIMUL","1935-861X","1876-4754","NEUROSCIENCES - SCIE","10,411","7.7","Q1","1.78","94.43"%,
"NEUROPSYCHOPHARMACOLOGY","NEUROPSYCHOPHARMACOL","0893-133X","1740-634X","NEUROSCIENCES - SCIE","30,231","7.6","Q1","1.65","29.78"%,
"Nanophotonics","NANOPHOTONICS-BERLIN","2192-8606","2192-8614","NANOSCIENCE & NANOTECHNOLOGY - SCIE","11,643","7.5","Q2","1.16","96.02"%,
"PAIN","PAIN","0304-3959","1872-6623","NEUROSCIENCES - SCIE","42,319","7.4","Q1","1.95","17.41"%,
"JOURNAL OF HEADACHE AND PAIN","J HEADACHE PAIN","1129-2369","1129-2377","NEUROSCIENCES - SCIE","6,926","7.4","Q1","1.63","99.52"%,
"FRONTIERS IN NEUROENDOCRINOLOGY","FRONT NEUROENDOCRIN","0091-3022","1095-6808","NEUROSCIENCES - SCIE","5,446","7.4","Q1","0.99","25.19"%,
"Nanotechnology Reviews","NANOTECHNOL REV","2191-9089","2191-9097","NANOSCIENCE & NANOTECHNOLOGY - SCIE","3,937","7.4","Q2","0.78","96.5"%,
"Fluids and Barriers of the CNS","FLUIDS BARRIERS CNS","2045-8118","2045-8118","NEUROSCIENCES - SCIE","3,071","7.3","Q1","1.36","99.56"%,
"Environmental Science-Nano","ENVIRON SCI-NANO","2051-8153","2051-8161","NANOSCIENCE & NANOTECHNOLOGY - SCIE","12,512","7.3","Q2","1.13","10.82"%,
"Acta Neuropathologica Communications","ACTA NEUROPATHOL COM","2051-5960","2051-5960","NEUROSCIENCES - SCIE","8,947","7.1","Q1","1.6","99.82"%,
"ACS Photonics","ACS PHOTONICS","2330-4022","N/A","NANOSCIENCE & NANOTECHNOLOGY - SCIE","21,950","7","Q2","1.42","12.39"%,
"Translational Stroke Research","TRANSL STROKE RES","1868-4483","1868-601X","NEUROSCIENCES - SCIE","4,420","6.9","Q1","1.51","26.83"%,
"PROGRESS IN NEUROBIOLOGY","PROG NEUROBIOL","0301-0082","1873-5118","NEUROSCIENCES - SCIE","15,033","6.7","Q1","1.19","44.22"%,
"Nanoscale","NANOSCALE","2040-3364","2040-3372","NANOSCIENCE & NANOTECHNOLOGY - SCIE","129,165","6.7","Q2","1.13","13.03"%,
"Nanoscale Research Letters","NANOSCALE RES LETT","1931-7573","1556-276X","NANOSCIENCE & NANOTECHNOLOGY - SCIE","22,138","6.5","Q2","0.78","99.42"%,
"BRAIN PATHOLOGY","BRAIN PATHOL","1015-6305","1750-3639","NEUROSCIENCES - SCIE","6,722","6.4","Q1","1.82","52.89"%,
"MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING","MAT SCI ENG A-STRUCT","0921-5093","1873-4936","NANOSCIENCE & NANOTECHNOLOGY - SCIE","124,446","6.4","Q2","1.17","10.58"%,
"JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM","J CEREBR BLOOD F MET","0271-678X","1559-7016","NEUROSCIENCES - SCIE","22,230","6.3","Q1","1.27","24.73"%,
"Molecular Autism","MOL AUTISM","2040-2392","2040-2392","NEUROSCIENCES - SCIE","4,228","6.2","Q1","1.46","99.53"%,
"GLIA","GLIA","0894-1491","1098-1136","NEUROSCIENCES - SCIE","17,395","6.2","Q1","1.41","28.49"%,
"Journal of Neuroimmune Pharmacology","J NEUROIMMUNE PHARM","1557-1890","1557-1904","NEUROSCIENCES - SCIE","3,623","6.2","Q1","1.25","12.58"%,
"Advanced Electronic Materials","ADV ELECTRON MATER","2199-160X","2199-160X","NANOSCIENCE & NANOTECHNOLOGY - SCIE","14,488","6.2","Q2","1.03","20.76"%,
"NEUROBIOLOGY OF DISEASE","NEUROBIOL DIS","0969-9961","1095-953X","NEUROSCIENCES - SCIE","21,513","6.1","Q1","1.3","96.26"%,
"LAB ON A CHIP","LAB CHIP","1473-0197","1473-0189","NANOSCIENCE & NANOTECHNOLOGY - SCIE","36,033","6.1","Q2","1.25","22.09"%,
"APL Materials","APL MATER","2166-532X","2166-532X","NANOSCIENCE & NANOTECHNOLOGY - SCIE","10,089","6.1","Q2","1.08","91.69"%,
"Neural Regeneration Research","NEURAL REGEN RES","1673-5374","1876-7958","NEUROSCIENCES - SCIE","10,983","6.1","Q1","0.86","96"%,
"SCRIPTA MATERIALIA","SCRIPTA MATER","1359-6462","1872-8456","NANOSCIENCE & NANOTECHNOLOGY - SCIE","47,980","6","Q2","1.18","20.26"%,
"Annual Review of Vision Science","ANNU REV VIS SCI","2374-4642","2374-4650","NEUROSCIENCES - SCIE","1,446","6","Q1","0.97","0"%,
"Proceedings of the Institution of Mechanical Engineers Part N-Journal of Nanomaterials Nanoengineering and Nanosystems","P I MECH ENG N-J NAN","2397-7914","2397-7922","NANOSCIENCE & NANOTECHNOLOGY - ESCI","555","6","N/A","0.49","0"%,
"Biological Psychiatry-Cognitive Neuroscience and Neuroimaging","BIOL PSYCHIAT-COGN N","2451-9022","2451-9030","NEUROSCIENCES - SCIE","3,635","5.9","Q1","1.36","28.06"%,
"BIPOLAR DISORDERS","BIPOLAR DISORD","1398-5647","1399-5618","NEUROSCIENCES - SCIE","5,598","5.9","Q1","1.01","20.33"%,
"ACS Applied Nano Materials","ACS APPL NANO MATER","N/A","2574-0970","NANOSCIENCE & NANOTECHNOLOGY - SCIE","28,091","5.9","Q2","0.86","4.35"%,
"Sensors and Actuators Reports","SENSOR ACTUATOR REP","2666-0539","2666-0539","NANOSCIENCE & NANOTECHNOLOGY - ESCI","515","5.9","N/A","0.83","100"%,
"Multiple Sclerosis Journal","MULT SCLER J","1352-4585","1477-0970","NEUROSCIENCES - SCIE","15,126","5.8","Q1","1.3","21.94"%,
"CLINICAL AUTONOMIC RESEARCH","CLIN AUTON RES","0959-9851","1619-1560","NEUROSCIENCES - SCIE","2,453","5.8","Q1","0.97","24.44"%,
"NEUROPSYCHOLOGY REVIEW","NEUROPSYCHOL REV","1040-7308","1573-6660","NEUROSCIENCES - SCIE","4,312","5.8","Q1","0.88","28.68"%,
"NEUROIMAGE","NEUROIMAGE","1053-8119","1095-9572","NEUROIMAGING - SCIE","120,835","5.7","Q1","1.57","96.27"%,
"NEUROIMAGE","NEUROIMAGE","1053-8119","1095-9572","NEUROSCIENCES - SCIE","120,835","5.7","Q1","1.57","96.27"%,
"CURRENT OPINION IN NEUROBIOLOGY","CURR OPIN NEUROBIOL","0959-4388","1873-6882","NEUROSCIENCES - SCIE","16,590","5.7","Q1","1.39","41.24"%,
"Neurotherapeutics","NEUROTHERAPEUTICS","1933-7213","1878-7479","NEUROSCIENCES - SCIE","8,543","5.7","Q1","1.23","29.75"%,
"Advances in Nano Research","ADV NANO RES","2287-237X","2287-2388","NANOSCIENCE & NANOTECHNOLOGY - SCIE","1,511","5.7","Q2","1.12","0"%,
"Journal of Physical Chemistry Letters","J PHYS CHEM LETT","1948-7185","N/A","NANOSCIENCE & NANOTECHNOLOGY - SCIE","67,805","5.7","Q2","1.11","6.71"%,
"Cancer Nanotechnology","CANCER NANOTECHNOL","1868-6958","1868-6966","NANOSCIENCE & NANOTECHNOLOGY - SCIE","866","5.7","Q2","0.92","100"%,
"PROGRESS IN NEURO-PSYCHOPHARMACOLOGY & BIOLOGICAL PSYCHIATRY","PROG NEURO-PSYCHOPH","0278-5846","1878-4216","NEUROSCIENCES - SCIE","15,198","5.6","Q1","1.48","16.76"%,
"SLEEP","SLEEP","0161-8105","1550-9109","NEUROSCIENCES - SCIE","29,797","5.6","Q1","1.34","24.05"%,
"EUROPEAN NEUROPSYCHOPHARMACOLOGY","EUR NEUROPSYCHOPHARM","0924-977X","1873-7862","NEUROSCIENCES - SCIE","9,135","5.6","Q1","1.14","25.21"%,
"NEUROSCIENTIST","NEUROSCIENTIST","1073-8584","1089-4098","NEUROSCIENCES - SCIE","6,162","5.6","Q1","1.13","17.24"%,
"Neuroscience Bulletin","NEUROSCI BULL","1673-7067","1995-8218","NEUROSCIENCES - SCIE","4,302","5.6","Q1","0.9","26.94"%,
"Current Neurology and Neuroscience Reports","CURR NEUROL NEUROSCI","1528-4042","1534-6293","NEUROSCIENCES - SCIE","5,251","5.6","Q1","0.8","14.88"%,
"JOURNAL OF PHYSIOLOGY-LONDON","J PHYSIOL-LONDON","0022-3751","1469-7793","NEUROSCIENCES - SCIE","52,341","5.5","Q1","1.34","32.82"%,
"CNS Neuroscience & Therapeutics","CNS NEUROSCI THER","1755-5930","1755-5949","NEUROSCIENCES - SCIE","6,792","5.5","Q1","1.3","62.96"%,
"Nanomedicine","NANOMEDICINE-UK","1743-5889","1748-6963","NANOSCIENCE & NANOTECHNOLOGY - SCIE","10,861","5.5","Q2","0.7","10.47"%,
"Cognitive Computation","COGN COMPUT","1866-9956","1866-9964","NEUROSCIENCES - SCIE","3,325","5.4","Q1","1.17","16"%,
"Nanomedicine-Nanotechnology Biology and Medicine","NANOMED-NANOTECHNOL","1549-9634","1549-9642","NANOSCIENCE & NANOTECHNOLOGY - SCIE","13,978","5.4","Q2","1.07","19.1"%,
"Biosensors-Basel","BIOSENSORS-BASEL","N/A","2079-6374","NANOSCIENCE & NANOTECHNOLOGY - SCIE","8,041","5.4","Q2","0.78","99.84"%,
"JOURNAL OF NEUROSCIENCE","J NEUROSCI","0270-6474","1529-2401","NEUROSCIENCES - SCIE","162,500","5.3","Q1","1.39","60.25"%,
"Alzheimer's & Dementia: Diagnosis, Assessment & Disease Monitoring","ALZH DEMENT-DADM","N/A","2352-8729","NEUROSCIENCES - ESCI","2,680","5.3","N/A","1.26","56.76"%,
"Annals of Clinical and Translational Neurology","ANN CLIN TRANSL NEUR","2328-9503","2328-9503","NEUROSCIENCES - SCIE","6,527","5.3","Q1","1.25","69.67"%,
"EXPERIMENTAL NEUROLOGY","EXP NEUROL","0014-4886","1090-2430","NEUROSCIENCES - SCIE","22,172","5.3","Q1","1.15","18.8"%,
"Neurophotonics","NEUROPHOTONICS","2329-423X","2329-4248","NEUROSCIENCES - SCIE","1,969","5.3","Q1","1.14","98.69"%,
"Frontiers in Cellular Neuroscience","FRONT CELL NEUROSCI","N/A","1662-5102","NEUROSCIENCES - SCIE","22,513","5.3","Q1","0.96","99.44"%,
"Current Neuropharmacology","CURR NEUROPHARMACOL","1570-159X","1875-6190","NEUROSCIENCES - SCIE","7,529","5.3","Q1","0.82","5.23"%,
"Nanomaterials","NANOMATERIALS-BASEL","N/A","2079-4991","NANOSCIENCE & NANOTECHNOLOGY - SCIE","57,956","5.3","Q2","0.76","99.29"%,
"Journal of Parkinsons Disease","J PARKINSON DIS","1877-7171","1877-718X","NEUROSCIENCES - SCIE","5,399","5.2","Q1","0.99","41.22"%,
"Microporous and Mesoporous Materials","MICROPOR MESOPOR MAT","1387-1811","1873-3093","NANOSCIENCE & NANOTECHNOLOGY - SCIE","34,531","5.2","Q2","0.87","9.27"%,
"Journal of NeuroEngineering and Rehabilitation","J NEUROENG REHABIL","N/A","1743-0003","NEUROSCIENCES - SCIE","8,880","5.1","Q2","1.37","99.79"%,
"EUROPEAN JOURNAL OF NEUROLOGY","EUR J NEUROL","1351-5101","1468-1331","NEUROSCIENCES - SCIE","17,208","5.1","Q2","1.26","28.35"%,
"MOLECULAR NEUROBIOLOGY","MOL NEUROBIOL","0893-7648","1559-1182","NEUROSCIENCES - SCIE","22,739","5.1","Q2","1.2","21.12"%,
"Behavioral and Brain Functions","BEHAV BRAIN FUNCT","N/A","1744-9081","NEUROSCIENCES - SCIE","1,772","5.1","Q2","1.05","100"%,
"Neurobiology of Stress","NEUROBIOL STRESS","2352-2895","2352-2895","NEUROSCIENCES - SCIE","2,649","5","Q2","1.27","96.8"%,
"NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY","NEUROPATH APPL NEURO","0305-1846","1365-2990","NEUROSCIENCES - SCIE","5,074","5","Q2","1.24","46.15"%,
"IEEE Transactions on Cognitive and Developmental Systems","IEEE T COGN DEV SYST","2379-8920","2379-8939","NEUROSCIENCES - SCIE","2,007","5","Q2","1.12","7.26"%,
"Current Opinion in Behavioral Sciences","CURR OPIN BEHAV SCI","2352-1546","2352-1554","NEUROSCIENCES - SCIE","5,642","5","Q2","1.11","33.95"%,
"ACS Chemical Neuroscience","ACS CHEM NEUROSCI","1948-7193","1948-7193","NEUROSCIENCES - SCIE","12,133","5","Q2","0.96","13.11"%,
"Nanotoxicology","NANOTOXICOLOGY","1743-5390","1743-5404","NANOSCIENCE & NANOTECHNOLOGY - SCIE","5,327","5","Q2","0.91","20.59"%,
"Journal of NeuroInterventional Surgery","J NEUROINTERV SURG","1759-8478","1759-8486","NEUROIMAGING - SCIE","8,950","4.9","Q1","1.97","16.37"%,
"CEPHALALGIA","CEPHALALGIA","0333-1024","1468-2982","NEUROSCIENCES - SCIE","11,636","4.9","Q2","1.26","22.57"%,
"Journal of Neurodevelopmental Disorders","J NEURODEV DISORD","1866-1947","1866-1955","NEUROSCIENCES - SCIE","2,226","4.9","Q2","1.02","100"%,
"NanoImpact","NANOIMPACT","2452-0748","2452-0748","NANOSCIENCE & NANOTECHNOLOGY - SCIE","1,845","4.9","Q2","0.69","35.15"%,
"Nanotechnology Science and Applications","NANOTECHNOL SCI APPL","1177-8903","1177-8903","NANOSCIENCE & NANOTECHNOLOGY - ESCI","1,074","4.9","N/A","0.42","96.3"%,
"Alzheimers & Dementia-Translational Research & Clinical Interventions","ALZH DEMENT-TRCI","N/A","2352-8737","NEUROSCIENCES - ESCI","2,196","4.8","N/A","1.29","69.73"%,
"INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY","INT J NEUROPSYCHOPH","1461-1457","1469-5111","NEUROSCIENCES - SCIE","7,624","4.8","Q2","1.22","91.11"%,
"Brain Communications","BRAIN COMMUN","N/A","2632-1297","NEUROSCIENCES - ESCI","2,860","4.8","N/A","1.15","93.5"%,
"HUMAN BRAIN MAPPING","HUM BRAIN MAPP","1065-9471","1097-0193","NEUROIMAGING - SCIE","28,764","4.8","Q1","1.14","67.82"%,
"HUMAN BRAIN MAPPING","HUM BRAIN MAPP","1065-9471","1097-0193","NEUROSCIENCES - SCIE","28,764","4.8","Q2","1.14","67.82"%,
"Frontiers in Aging Neuroscience","FRONT AGING NEUROSCI","1663-4365","1663-4365","NEUROSCIENCES - SCIE","21,458","4.8","Q2","0.97","99.41"%,
"Frontiers in Molecular Neuroscience","FRONT MOL NEUROSCI","1662-5099","1662-5099","NEUROSCIENCES - SCIE","13,332","4.8","Q2","0.88","99.69"%,
"CURRENT OPINION IN NEUROLOGY","CURR OPIN NEUROL","1350-7540","1473-6551","NEUROSCIENCES - SCIE","6,764","4.8","Q2","0.81","10.17"%,
"Pain Reports","PAIN REP","N/A","2471-2531","NEUROSCIENCES - ESCI","1,610","4.8","N/A","0.77","99.1"%,
"Developmental Cognitive Neuroscience","DEV COGN NEUROS-NETH","1878-9293","1878-9307","NEUROSCIENCES - SCIE","6,014","4.7","Q2","1.35","97.25"%,
"NEUROPHARMACOLOGY","NEUROPHARMACOLOGY","0028-3908","1873-7064","NEUROSCIENCES - SCIE","24,389","4.7","Q2","1.13","22.03"%,
"Network Neuroscience","NETW NEUROSCI","2472-1751","2472-1751","NEUROSCIENCES - SCIE","1,122","4.7","Q2","1.06","97.96"%,
"CLINICAL NEUROPHYSIOLOGY","CLIN NEUROPHYSIOL","1388-2457","1872-8952","NEUROSCIENCES - SCIE","23,134","4.7","Q2","1.04","27.98"%,
"JOURNAL OF NEUROCHEMISTRY","J NEUROCHEM","0022-3042","1471-4159","NEUROSCIENCES - SCIE","35,136","4.7","Q2","0.85","19.3"%,
"ASN Neuro","ASN NEURO","1759-0914","1759-0914","NEUROSCIENCES - SCIE","1,373","4.7","Q2","0.79","94.5"%,
"Nanoscale Advances","NANOSCALE ADV","2516-0230","2516-0230","NANOSCIENCE & NANOTECHNOLOGY - SCIE","9,106","4.7","Q3","0.66","99.24"%,
"ACS Applied Bio Materials","ACS APPL BIO MATER","2576-6422","2576-6422","NANOSCIENCE & NANOTECHNOLOGY - ESCI","12,105","4.7","N/A","0.62","4.72"%,
"INTERNATIONAL JOURNAL OF ENERGY RESEARCH","INT J ENERG RES","0363-907X","1099-114X","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","23,617","4.6","Q1","1.28","82.22"%,
