"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"GIScience & Remote Sensing","GISCI REMOTE SENS","1548-1603","1943-7226","REMOTE SENSING - SCIE","2,965","6.7","Q1","1.35","45.24"%,
"Plant Phenomics","PLANT PHENOMICS","2643-6515","2643-6515","REMOTE SENSING - SCIE","642","6.5","Q1","1.59","90"%,
"AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY","AM J RESP CELL MOL","1044-1549","1535-4989","RESPIRATORY SYSTEM - SCIE","14,397","6.4","Q1","1.24","7.27"%,
"RMD Open","RMD OPEN","2056-5933","2056-5933","RHEUMATOLOGY - SCIE","4,379","6.2","Q1","1.5","97.15"%,
"HUMAN REPRODUCTION","HUM REPROD","0268-1161","1460-2350","REPRODUCTIVE BIOLOGY - SCIE","38,217","6.1","Q1","2.24","23.04"%,
"JOURNAL OF THORACIC AND CARDIOVASCULAR SURGERY","J THORAC CARDIOV SUR","0022-5223","1097-685X","RESPIRATORY SYSTEM - SCIE","33,963","6","Q1","1.77","48.4"%,
"Geo-Spatial Information Science","GEO-SPAT INF SCI","1009-5020","1993-5153","REMOTE SENSING - SCIE","1,499","6","Q1","0.91","95.51"%,
"Paediatric Respiratory Reviews","PAEDIATR RESPIR REV","1526-0542","1526-0550","RESPIRATORY SYSTEM - SCIE","2,543","5.8","Q1","1.41","8.33"%,
"RESPIRATORY RESEARCH","RESP RES","N/A","1465-993X","RESPIRATORY SYSTEM - SCIE","13,485","5.8","Q1","1.34","99.79"%,
"CLINICS IN CHEST MEDICINE","CLIN CHEST MED","0272-5231","1557-8216","RESPIRATORY SYSTEM - SCIE","3,717","5.7","Q2","1.02","5.82"%,
"RHEUMATOLOGY","RHEUMATOLOGY","1462-0324","1462-0332","RHEUMATOLOGY - SCIE","30,164","5.5","Q1","1.36","28.05"%,
"Remote Sensing in Ecology and Conservation","REMOTE SENS ECOL CON","N/A","2056-3485","REMOTE SENSING - SCIE","1,390","5.5","Q2","1.22","76.7"%,
"IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","IEEE J-STARS","1939-1404","2151-1535","REMOTE SENSING - SCIE","23,986","5.5","Q2","1.12","97.64"%,
"LUNG CANCER","LUNG CANCER","0169-5002","1872-8332","RESPIRATORY SYSTEM - SCIE","16,050","5.3","Q2","1.17","28.15"%,
"Journal of Cystic Fibrosis","J CYST FIBROS","1569-1993","1873-5010","RESPIRATORY SYSTEM - SCIE","7,328","5.2","Q2","1.29","52.2"%,
"BEST PRACTICE & RESEARCH IN CLINICAL RHEUMATOLOGY","BEST PRACT RES CL RH","1521-6942","1521-1770","RHEUMATOLOGY - SCIE","4,997","5.2","Q1","0.94","15.79"%,
"International Journal of Digital Earth","INT J DIGIT EARTH","1753-8947","1753-8955","REMOTE SENSING - SCIE","2,967","5.1","Q2","1.15","51.83"%,
"CURRENT OPINION IN RHEUMATOLOGY","CURR OPIN RHEUMATOL","1040-8711","1531-6963","RHEUMATOLOGY - SCIE","6,008","5.1","Q2","0.82","5.45"%,
"Current Rheumatology Reports","CURR RHEUMATOL REP","1523-3774","1534-6307","RHEUMATOLOGY - SCIE","4,412","5","Q2","1.2","20"%,
"SEMINARS IN ARTHRITIS AND RHEUMATISM","SEMIN ARTHRITIS RHEU","0049-0172","1532-866X","RHEUMATOLOGY - SCIE","9,731","5","Q2","1.19","24.54"%,
"Annals of GIS","ANN GIS","1947-5683","1947-5691","REMOTE SENSING - ESCI","857","5","N/A","1.17","100"%,
"Remote Sensing","REMOTE SENS-BASEL","N/A","2072-4292","REMOTE SENSING - SCIE","112,665","5","Q2","1.02","99.43"%,
"LUNG","LUNG","0341-2040","1432-1750","RESPIRATORY SYSTEM - SCIE","3,592","5","Q2","0.89","22.76"%,
"AMERICAN JOURNAL OF PHYSIOLOGY-LUNG CELLULAR AND MOLECULAR PHYSIOLOGY","AM J PHYSIOL-LUNG C","1040-0605","1522-1504","RESPIRATORY SYSTEM - SCIE","15,532","4.9","Q2","1.35","6.82"%,
"ARTHRITIS RESEARCH & THERAPY","ARTHRITIS RES THER","1478-6354","1478-6362","RHEUMATOLOGY - SCIE","22,538","4.9","Q2","1.3","99.76"%,
"GPS SOLUTIONS","GPS SOLUT","1080-5370","1521-1886","REMOTE SENSING - SCIE","5,315","4.9","Q2","0.92","21.24"%,
"IEEE Geoscience and Remote Sensing Letters","IEEE GEOSCI REMOTE S","1545-598X","1558-0571","REMOTE SENSING - SCIE","26,724","4.8","Q2","1.13","7.24"%,
"Drones","DRONES-BASEL","N/A","2504-446X","REMOTE SENSING - SCIE","2,543","4.8","Q2","0.91","99.69"%,
"ARTHRITIS CARE & RESEARCH","ARTHRIT CARE RES","2151-464X","2151-4658","RHEUMATOLOGY - SCIE","20,499","4.7","Q2","1.49","15.83"%,
"Remote Sensing Applications-Society and Environment","REMOTE SENS APPL","2352-9385","2352-9385","REMOTE SENSING - ESCI","3,120","4.7","N/A","0.83","14.64"%,
"ANNALS OF THORACIC SURGERY","ANN THORAC SURG","0003-4975","1552-6259","RESPIRATORY SYSTEM - SCIE","41,422","4.6","Q2","1.31","4.42"%,
"ERJ Open Research","ERJ OPEN RES","N/A","2312-0541","RESPIRATORY SYSTEM - SCIE","4,028","4.6","Q2","0.86","99.49"%,
"JOURNAL OF GEODESY","J GEODESY","0949-7714","1432-1394","REMOTE SENSING - SCIE","7,212","4.4","Q2","1.08","39.62"%,
"Reproductive Biology and Endocrinology","REPROD BIOL ENDOCRIN","N/A","1477-7827","REPRODUCTIVE BIOLOGY - SCIE","7,821","4.4","Q1","1.08","100"%,
"Egyptian Journal of Remote Sensing and Space Sciences","EGYPT J REMOTE SENS","1110-9823","2090-2476","REMOTE SENSING - SCIE","2,268","4.4","Q2","0.82","84.75"%,
"Immunological Medicine","IMMUNOL MED","N/A","2578-5826","RHEUMATOLOGY - ESCI","412","4.4","N/A","0.48","98.75"%,
"RESPIRATORY MEDICINE","RESP MED","0954-6111","1532-3064","RESPIRATORY SYSTEM - SCIE","14,440","4.3","Q2","0.99","59.1"%,
"Therapeutic Advances in Respiratory Disease","THER ADV RESPIR DIS","1753-4658","1753-4666","RESPIRATORY SYSTEM - SCIE","1,663","4.3","Q2","0.82","69.5"%,
"Pulmonary Medicine","PULM MED","2090-1836","2090-1844","RESPIRATORY SYSTEM - ESCI","653","4.3","N/A","0.72","100"%,
"JOINT BONE SPINE","JOINT BONE SPINE","1297-319X","1778-7254","RHEUMATOLOGY - SCIE","4,790","4.2","Q2","0.86","40.08"%,
"Therapeutic Advances in Musculoskeletal Disease","THER ADV MUSCULOSKEL","1759-720X","1759-7218","RHEUMATOLOGY - SCIE","2,015","4.2","Q2","0.71","93.43"%,
"BMJ Open Respiratory Research","BMJ OPEN RESPIR RES","N/A","2052-4439","RESPIRATORY SYSTEM - SCIE","2,104","4.1","Q2","0.95","99.74"%,
"Chronic Respiratory Disease","CHRON RESP DIS","1479-9723","1479-9731","RESPIRATORY SYSTEM - SCIE","1,475","4.1","Q2","0.81","94.96"%,
"PFG-Journal of Photogrammetry Remote Sensing and Geoinformation Science","PFG-J PHOTOGRAMM REM","2512-2789","2512-2819","REMOTE SENSING - SCIE","416","4.1","Q3","0.58","54.35"%,
"Journal of Ovarian Research","J OVARIAN RES","N/A","1757-2215","REPRODUCTIVE BIOLOGY - SCIE","4,266","4","Q1","1.23","99.56"%,
"REPRODUCTIVE BIOMEDICINE ONLINE","REPROD BIOMED ONLINE","1472-6483","1472-6491","REPRODUCTIVE BIOLOGY - SCIE","10,350","4","Q1","1.21","13.54"%,
"MOLECULAR HUMAN REPRODUCTION","MOL HUM REPROD","1360-9947","1460-2407","REPRODUCTIVE BIOLOGY - SCIE","6,031","4","Q1","1.2","14.07"%,
"Journal of Geovisualization and Spatial Analysis","J GEOVIS SPAT ANAL","2509-8810","2509-8829","REMOTE SENSING - ESCI","405","4","N/A","0.96","18.6"%,
"Big Earth Data","BIG EARTH DATA","2096-4471","2574-5417","REMOTE SENSING - ESCI","651","4","N/A","0.89","99"%,
"RHEUMATOLOGY INTERNATIONAL","RHEUMATOL INT","0172-8172","1437-160X","RHEUMATOLOGY - SCIE","10,076","4","Q2","0.85","21.52"%,
"Translational Lung Cancer Research","TRANSL LUNG CANCER R","2218-6751","2226-4477","RESPIRATORY SYSTEM - SCIE","5,436","4","Q2","0.81","99.35"%,
"European Journal of Remote Sensing","EUR J REMOTE SENS","N/A","2279-7254","REMOTE SENSING - SCIE","2,237","4","Q3","0.62","99.01"%,
"INTERNATIONAL JOURNAL OF TUBERCULOSIS AND LUNG DISEASE","INT J TUBERC LUNG D","1027-3719","1815-7920","RESPIRATORY SYSTEM - SCIE","7,467","4","Q2","0.56","23.39"%,
"JOURNAL OF RHEUMATOLOGY","J RHEUMATOL","0315-162X","1499-2752","RHEUMATOLOGY - SCIE","23,365","3.9","Q2","1.15","0.36"%,
"Lupus Science & Medicine","LUPUS SCI MED","2053-8790","2053-8790","RHEUMATOLOGY - SCIE","1,438","3.9","Q2","0.84","100"%,
"Expert Review of Respiratory Medicine","EXPERT REV RESP MED","1747-6348","1747-6356","RESPIRATORY SYSTEM - SCIE","3,288","3.9","Q2","0.68","9.42"%,
"PLACENTA","PLACENTA","0143-4004","1532-3102","REPRODUCTIVE BIOLOGY - SCIE","11,563","3.8","Q2","1.09","17.84"%,
"Journal of Breath Research","J BREATH RES","1752-7155","1752-7163","RESPIRATORY SYSTEM - SCIE","2,581","3.8","Q2","0.94","33.52"%,
"REPRODUCTION","REPRODUCTION","1470-1626","1741-7899","REPRODUCTIVE BIOLOGY - SCIE","11,040","3.8","Q2","0.9","9.75"%,
"Rheumatology and Therapy","RHEUMATOL THER","2198-6576","2198-6584","RHEUMATOLOGY - SCIE","1,508","3.8","Q3","0.78","99.35"%,
"Geocarto International","GEOCARTO INT","1010-6049","1752-0762","REMOTE SENSING - SCIE","5,332","3.8","Q3","0.73","4.18"%,
"RESPIRATION","RESPIRATION","0025-7931","1423-0356","RESPIRATORY SYSTEM - SCIE","5,563","3.7","Q2","0.87","26.8"%,
"CLINICAL AND EXPERIMENTAL RHEUMATOLOGY","CLIN EXP RHEUMATOL","0392-856X","1593-098X","RHEUMATOLOGY - SCIE","11,306","3.7","Q3","0.72","0"%,
"BIOLOGY OF REPRODUCTION","BIOL REPROD","0006-3363","1529-7268","REPRODUCTIVE BIOLOGY - SCIE","24,222","3.6","Q2","1.11","15.59"%,
"AMERICAN JOURNAL OF REPRODUCTIVE IMMUNOLOGY","AM J REPROD IMMUNOL","1046-7408","1600-0897","REPRODUCTIVE BIOLOGY - SCIE","6,962","3.6","Q2","0.78","11.39"%,
"EUROPEAN JOURNAL OF CARDIO-THORACIC SURGERY","EUR J CARDIO-THORAC","1010-7940","1873-734X","RESPIRATORY SYSTEM - SCIE","19,366","3.4","Q2","1.13","9.65"%,
"Reproductive Medicine and Biology","REPROD MED BIOL","1445-5781","1447-0578","REPRODUCTIVE BIOLOGY - SCIE","1,456","3.4","Q2","0.89","63.19"%,
"Plant Reproduction","PLANT REPROD","2194-7953","2194-7961","REPRODUCTIVE BIOLOGY - SCIE","826","3.4","Q2","0.88","44.29"%,
"ACR Open Rheumatology","ACR OPEN RHEUMATOL","N/A","2578-5745","RHEUMATOLOGY - ESCI","1,013","3.4","N/A","0.87","60.77"%,
"ISPRS International Journal of Geo-Information","ISPRS INT J GEO-INF","N/A","2220-9964","REMOTE SENSING - SCIE","12,499","3.4","Q3","0.79","99.22"%,
"JOURNAL OF REPRODUCTIVE IMMUNOLOGY","J REPROD IMMUNOL","0165-0378","1872-7603","REPRODUCTIVE BIOLOGY - SCIE","4,264","3.4","Q2","0.76","15.71"%,
"CLINICAL RHEUMATOLOGY","CLIN RHEUMATOL","0770-3198","1434-9949","RHEUMATOLOGY - SCIE","13,534","3.4","Q3","0.75","12.42"%,
"INTERNATIONAL JOURNAL OF REMOTE SENSING","INT J REMOTE SENS","0143-1161","1366-5901","REMOTE SENSING - SCIE","29,484","3.4","Q3","0.66","6.76"%,
"Journal of Aerosol Medicine and Pulmonary Drug Delivery","J AEROSOL MED PULM D","1941-2711","1941-2703","RESPIRATORY SYSTEM - SCIE","1,790","3.4","Q2","0.62","28.57"%,
"JCR-JOURNAL OF CLINICAL RHEUMATOLOGY","JCR-J CLIN RHEUMATOL","1076-1608","1536-7355","RHEUMATOLOGY - SCIE","2,825","3.4","Q3","0.61","7.04"%,
"REPRODUCTIVE TOXICOLOGY","REPROD TOXICOL","0890-6238","1873-1708","REPRODUCTIVE BIOLOGY - SCIE","7,798","3.3","Q3","0.95","23.41"%,
"Journal of Bronchology & Interventional Pulmonology","J BRONCHOL INTERN PU","1944-6586","1948-8270","RESPIRATORY SYSTEM - ESCI","1,022","3.3","N/A","0.63","9.71"%,
"CURRENT OPINION IN PULMONARY MEDICINE","CURR OPIN PULM MED","1070-5287","1531-6971","RESPIRATORY SYSTEM - SCIE","3,309","3.3","Q3","0.59","10.08"%,
"PULMONARY PHARMACOLOGY & THERAPEUTICS","PULM PHARMACOL THER","1094-5539","N/A","RESPIRATORY SYSTEM - SCIE","3,014","3.2","Q3","0.89","20.47"%,
"Journal of Asthma and Allergy","J ASTHMA ALLERGY","1178-6965","1178-6965","RESPIRATORY SYSTEM - SCIE","1,537","3.2","Q3","0.61","97.17"%,
"SEMINARS IN RESPIRATORY AND CRITICAL CARE MEDICINE","SEMIN RESP CRIT CARE","1069-3424","1098-9048","RESPIRATORY SYSTEM - SCIE","3,146","3.2","Q3","0.54","0.45"%,
"Tuberculosis","TUBERCULOSIS","1472-9792","1873-281X","RESPIRATORY SYSTEM - SCIE","3,767","3.2","Q3","0.49","20.33"%,
"SOCIOLOGY OF RELIGION","SOCIOL RELIG","1069-4404","1759-8818","RELIGION - AHCI","1,251","3.1","N/A","3.32","9.68"%,
"PEDIATRIC PULMONOLOGY","PEDIATR PULM","8755-6863","1099-0496","RESPIRATORY SYSTEM - SCIE","10,185","3.1","Q3","0.98","10.46"%,
"JOURNAL OF ASSISTED REPRODUCTION AND GENETICS","J ASSIST REPROD GEN","1058-0468","1573-7330","REPRODUCTIVE BIOLOGY - SCIE","9,154","3.1","Q3","0.93","11.76"%,
"npj Primary Care Respiratory Medicine","NPJ PRIM CARE RESP M","N/A","2055-1010","RESPIRATORY SYSTEM - SCIE","1,185","3.1","Q3","0.88","100"%,
"BMC Pulmonary Medicine","BMC PULM MED","1471-2466","1471-2466","RESPIRATORY SYSTEM - SCIE","7,621","3.1","Q3","0.72","99.67"%,
"Respiratory Investigation","RESPIR INVESTIG","2212-5345","2212-5353","RESPIRATORY SYSTEM - ESCI","1,497","3.1","N/A","0.71","12.96"%,
"Rheumatology Advances in Practice","RHEUMATOL ADV PRACT","N/A","2514-1775","RHEUMATOLOGY - ESCI","608","3.1","N/A","0.55","92.86"%,
"Pulmonary Therapy","PULM THER","2364-1754","2364-1746","RESPIRATORY SYSTEM - ESCI","337","3","N/A","0.56","100"%,
"Reproductive Sciences","REPROD SCI","1933-7191","1933-7205","REPRODUCTIVE BIOLOGY - SCIE","6,534","2.9","Q3","0.9","14.53"%,
"Tuberculosis and Respiratory Diseases","TUBERC RESPIR DIS","1738-3536","2005-6184","RESPIRATORY SYSTEM - ESCI","1,026","2.9","N/A","0.64","98.28"%,
"Thoracic Cancer","THORAC CANCER","1759-7706","1759-7714","RESPIRATORY SYSTEM - SCIE","5,557","2.9","Q3","0.61","69.1"%,
"JOURNAL OF RELIGION & HEALTH","J RELIG HEALTH","0022-4197","1573-6571","RELIGION - AHCI","5,083","2.8","N/A","3.13","15.35"%,
"THERIOGENOLOGY","THERIOGENOLOGY","0093-691X","1879-3231","REPRODUCTIVE BIOLOGY - SCIE","19,980","2.8","Q3","1.21","12.01"%,
"HEART & LUNG","HEART LUNG","0147-9563","1527-3288","RESPIRATORY SYSTEM - SCIE","3,448","2.8","Q3","0.87","8.1"%,
"JOURNAL OF CARDIOTHORACIC AND VASCULAR ANESTHESIA","J CARDIOTHOR VASC AN","1053-0770","1532-8422","RESPIRATORY SYSTEM - SCIE","8,411","2.8","Q3","0.69","5.77"%,
"International Journal of Chronic Obstructive Pulmonary Disease","INT J CHRONIC OBSTR","1178-2005","1178-2005","RESPIRATORY SYSTEM - SCIE","8,540","2.8","Q3","0.62","97.03"%,
"Lung Cancer Management","LUNG CANCER MANAG","1758-1966","1758-1974","RESPIRATORY SYSTEM - ESCI","173","2.8","N/A","0.47","100"%,
"SEMINARS IN REPRODUCTIVE MEDICINE","SEMIN REPROD MED","1526-8004","1526-4564","REPRODUCTIVE BIOLOGY - SCIE","2,598","2.7","Q3","0.68","2.06"%,
"Applied Geomatics","APPL GEOMAT","1866-9298","1866-928X","REMOTE SENSING - ESCI","943","2.7","N/A","0.49","17.5"%,
"Jornal Brasileiro de Pneumologia","J BRAS PNEUMOL","1806-3713","1806-3756","RESPIRATORY SYSTEM - SCIE","2,197","2.7","Q3","0.38","99.43"%,
"European Journal of Obstetrics & Gynecology and Reproductive Biology","EUR J OBSTET GYN R B","0301-2115","1872-7654","REPRODUCTIVE BIOLOGY - SCIE","14,337","2.6","Q3","0.7","12.23"%,
"LUPUS","LUPUS","0961-2033","1477-0962","RHEUMATOLOGY - SCIE","9,670","2.6","Q3","0.62","6.67"%,
"Pulmonary Circulation","PULM CIRC","2045-8932","2045-8940","RESPIRATORY SYSTEM - SCIE","2,720","2.6","Q3","0.54","71.49"%,
"CANADIAN JOURNAL OF REMOTE SENSING","CAN J REMOTE SENS","0703-8992","1712-7971","REMOTE SENSING - SCIE","2,690","2.6","Q3","0.45","14.57"%,
"Pediatric Rheumatology","PEDIATR RHEUMATOL","N/A","1546-0096","RHEUMATOLOGY - SCIE","2,595","2.5","Q3","0.86","100"%,
"Sleep and Breathing","SLEEP BREATH","1520-9512","1522-1709","RESPIRATORY SYSTEM - SCIE","5,498","2.5","Q3","0.61","14.42"%,
"International Journal of Rheumatic Diseases","INT J RHEUM DIS","1756-1841","1756-185X","RHEUMATOLOGY - SCIE","4,691","2.5","Q3","0.58","5.95"%,
"Journal of Thoracic Disease","J THORAC DIS","2072-1439","2077-6624","RESPIRATORY SYSTEM - SCIE","16,425","2.5","Q3","0.53","98.78"%,
"MOLECULAR REPRODUCTION AND DEVELOPMENT","MOL REPROD DEV","1040-452X","1098-2795","REPRODUCTIVE BIOLOGY - SCIE","6,147","2.5","Q3","0.53","12.2"%,
"Respiratory Care","RESP CARE","0020-1324","1943-3654","RESPIRATORY SYSTEM - SCIE","7,291","2.5","Q3","0.53","0.18"%,
"Journal of the Indian Society of Remote Sensing","J INDIAN SOC REMOTE","0255-660X","0974-3006","REMOTE SENSING - SCIE","3,133","2.5","Q3","0.39","2.45"%,
"Minerva Pneumologica","MINERVA PNEUMOL","0026-4954","1827-1723","RESPIRATORY SYSTEM - ESCI","69","2.5","N/A","0.14","0"%,
"Psychology of Religion and Spirituality","PSYCHOL RELIG SPIRIT","1941-1022","1943-1562","RELIGION - AHCI","1,697","2.4","N/A","3.69","0"%,
"JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION","J SCI STUD RELIG","0021-8294","1468-5906","RELIGION - AHCI","3,458","2.4","N/A","2.43","8.66"%,
"Systems Biology in Reproductive Medicine","SYST BIOL REPROD MED","1939-6368","1939-6376","REPRODUCTIVE BIOLOGY - SCIE","1,407","2.4","Q3","0.87","7.63"%,
"Chronic Obstructive Pulmonary Diseases-Journal of the COPD Foundation","COPD-J COPD FDN","2372-952X","2372-952X","RESPIRATORY SYSTEM - SCIE","603","2.4","Q4","0.63","99.19"%,
"PHOTOGRAMMETRIC RECORD","PHOTOGRAMM REC","0031-868X","1477-9730","REMOTE SENSING - SCIE","812","2.4","Q3","0.48","13.46"%,
"Minerva Respiratory Medicine","MINERVA RESPIR MED","2784-8477","2724-6493","RESPIRATORY SYSTEM - ESCI","48","2.4","N/A","0.47","2.17"%,
"Spatial Information Research","SPAT INF RES","2366-3286","2366-3294","REMOTE SENSING - ESCI","1,129","2.4","N/A","0.37","3.04"%,
"BMC MUSCULOSKELETAL DISORDERS","BMC MUSCULOSKEL DIS","N/A","1471-2474","RHEUMATOLOGY - SCIE","19,756","2.3","Q4","0.77","99.7"%,
"Spatial Statistics","SPAT STAT-NETH","2211-6753","N/A","REMOTE SENSING - SCIE","1,386","2.3","Q4","0.73","21.81"%,
"RESPIRATORY PHYSIOLOGY & NEUROBIOLOGY","RESP PHYSIOL NEUROBI","1569-9048","1878-1519","RESPIRATORY SYSTEM - SCIE","6,709","2.3","Q4","0.69","15.91"%,
"Advances in Rheumatology","ADV RHEUMATOL","2523-3106","2523-3106","RHEUMATOLOGY - SCIE","650","2.3","Q4","0.59","98.75"%,
"Multidisciplinary Respiratory Medicine","MULTIDISCIP RESP MED","1828-695X","2049-6958","RESPIRATORY SYSTEM - ESCI","1,193","2.3","N/A","0.55","98.04"%,
"Annals of Thoracic Medicine","ANN THORAC MED","1817-1737","1998-3557","RESPIRATORY SYSTEM - SCIE","1,026","2.3","Q4","0.52","95.1"%,
"RHEUMATIC DISEASE CLINICS OF NORTH AMERICA","RHEUM DIS CLIN N AM","0889-857X","1558-3163","RHEUMATOLOGY - SCIE","2,733","2.3","Q4","0.5","0.61"%,
"Journal of Unmanned Vehicle Systems","J UNMANNED VEH SYST","2291-3467","2291-3467","REMOTE SENSING - ESCI","500","2.3","N/A","0.48","13.16"%,
"International Journal of Rheumatology","INT J RHEUMATOL","1687-9260","1687-9279","RHEUMATOLOGY - ESCI","547","2.3","N/A","0.46","100"%,
"Remote Sensing Letters","REMOTE SENS LETT","2150-704X","2150-7058","REMOTE SENSING - SCIE","2,911","2.3","Q4","0.46","4.59"%,
"Respiratory Medicine and Research","RESPIR MED RES-FRANC","N/A","2590-0412","RESPIRATORY SYSTEM - SCIE","237","2.3","Q4","0.42","42.28"%,
"International Journal of Image and Data Fusion","INT J IMAGE DATA FUS","1947-9832","1947-9824","REMOTE SENSING - ESCI","509","2.3","N/A","0.38","5.97"%,
"Religion Brain & Behavior","RELIG BRAIN BEHAV","2153-599X","2153-5981","RELIGION - AHCI","530","2.2","N/A","3.83","20"%,
"International Journal for the Psychology of Religion","INT J PSYCHOL RELIG","1050-8619","1532-7582","RELIGION - AHCI","1,039","2.2","N/A","2.73","10.67"%,
"ANIMAL REPRODUCTION SCIENCE","ANIM REPROD SCI","0378-4320","1873-2232","REPRODUCTIVE BIOLOGY - SCIE","9,331","2.2","Q4","0.87","10.37"%,
"Navigation-Journal of the Institute of Navigation","NAVIGATION-US","0028-1522","2161-4296","REMOTE SENSING - SCIE","1,330","2.2","Q4","0.8","76.25"%,
